district	village	villno	strno	group	hhid	crop	g01	g02	g03	g04	g05	g05u	g06	g07	g07u	g08	g08u
3	4	304.0	3.0	3.0	30410	7	6	0									
3	4	304.0	3.0	3.0	30410	8	7	0									
3	4	304.0	3.0	3.0	30410	9	8	0									
3	4	304.0	3.0	3.0	30410	10	20	0									
3	4	304.0	3.0	3.0	30410	11	24	0									
3	4	304.0	3.0	3.0	30411	1	1	1	3	0	3.0	15	1	2.0	15	220.0	1
3	4	304.0	3.0	3.0	30411	2	2	1	3	0	28.0	15	1	13.0	15	350.0	1
3	4	304.0	3.0	3.0	30411	3	3	0									
3	4	304.0	3.0	3.0	30411	4	12	1	3	0	1.5	15	0				
3	4	304.0	3.0	3.0	30411	5	4	0									
3	4	304.0	3.0	3.0	30411	6	5	0									
3	4	304.0	3.0	3.0	30411	7	6	0									
3	4	304.0	3.0	3.0	30411	8	7	0									
3	4	304.0	3.0	3.0	30411	9	8	1	3	1	1.0	22	0				
3	4	304.0	3.0	3.0	30411	10	20	0									
3	4	304.0	3.0	3.0	30411	11	24	0									
3	4	304.0	3.0	3.0	30412	1	1	0									
3	4	304.0	3.0	3.0	30412	2	2	1	1	0	16.0	15	1	3.0	15	450.0	1
3	4	304.0	3.0	3.0	30412	3	3	0									
3	4	304.0	3.0	3.0	30412	4	12	1	1	1	2.0	21	0				
3	4	304.0	3.0	3.0	30412	5	4	0									
3	4	304.0	3.0	3.0	30412	6	5	0									
3	4	304.0	3.0	3.0	30412	7	6	1	1	0	1.0	23	0				
3	4	304.0	3.0	3.0	30412	8	7	0									
3	4	304.0	3.0	3.0	30412	9	8	0									
3	4	304.0	3.0	3.0	30412	10	20	0									
3	4	304.0	3.0	3.0	30412	11	24	0									
3	4	304.0	3.0	3.0	30413	1	1	1	3	0	4.0	15	0				
3	4	304.0	3.0	3.0	30413	2	2	1	3	0	10.0	15	0				
3	4	304.0	3.0	3.0	30413	3	3	0									
3	4	304.0	3.0	3.0	30413	4	12	1	3	1	3.0	15	0				
3	4	304.0	3.0	3.0	30413	5	4	0									
3	4	304.0	3.0	3.0	30413	6	5	0									
3	4	304.0	3.0	3.0	30413	7	6	1	3	0	1.0	24	0				
3	4	304.0	3.0	3.0	30413	8	7	0									
3	4	304.0	3.0	3.0	30413	9	8	1	3	0	1.0	22	0				
3	4	304.0	3.0	3.0	30413	10	20	0									
3	4	304.0	3.0	3.0	30413	11	24	0									
3	4	304.0	3.0	3.0	30414	1	1	1	1	0	3.0	15	0				
3	4	304.0	3.0	3.0	30414	2	2	1	2	0	4.0	15	0				
3	4	304.0	3.0	3.0	30414	3	3	0									
3	4	304.0	3.0	3.0	30414	4	12	1	1	1	1.0	23	0				
3	4	304.0	3.0	3.0	30414	5	4	0									
3	4	304.0	3.0	3.0	30414	6	5	0									
3	4	304.0	3.0	3.0	30414	7	6	0									
3	4	304.0	3.0	3.0	30414	8	7	0									
3	4	304.0	3.0	3.0	30414	9	8	1	2	1	1.0	23	0				
3	4	304.0	3.0	3.0	30414	10	20	0									
3	4	304.0	3.0	3.0	30414	11	24	0									
3	4	304.0	3.0	3.0	30415	1	1	0									
3	4	304.0	3.0	3.0	30415	2	2	1	3	0	10.0	15	1	10.0	15	500.0	1
3	4	304.0	3.0	3.0	30415	3	3	0									
3	4	304.0	3.0	3.0	30415	4	12	1	3	0	10.0	15	0				
3	4	304.0	3.0	3.0	30415	5	4	0									
3	4	304.0	3.0	3.0	30415	6	5	0									
3	4	304.0	3.0	3.0	30415	7	6	0									
3	4	304.0	3.0	3.0	30415	8	7	0									
3	4	304.0	3.0	3.0	30415	9	8	0									
3	4	304.0	3.0	3.0	30415	10	20	0									
3	4	304.0	3.0	3.0	30415	11	24	0									
3	4	304.0	3.0	3.0	30416	1	1	1	3	0	5.0	15	0				
3	4	304.0	3.0	3.0	30416	2	2	1	3	0	15.0	15	0				
3	4	304.0	3.0	3.0	30416	3	3	0									
3	4	304.0	3.0	3.0	30416	4	12	1	3	1	3.0	15	0				
3	4	304.0	3.0	3.0	30416	5	4	0									
3	4	304.0	3.0	3.0	30416	6	5	0									
3	4	304.0	3.0	3.0	30416	7	6	0									
3	4	304.0	3.0	3.0	30416	8	7	1	3	0	1.0	15	1	20.0	1	150.0	1
3	4	304.0	3.0	3.0	30416	9	8	1	3	1	1.0	22	0				
3	4	304.0	3.0	3.0	30416	10	20	0									
3	4	304.0	3.0	3.0	30416	11	24	0									
3	4	304.0	3.0	3.0	30417	1	1	1	3	0	4.0	15	0				
3	4	304.0	3.0	3.0	30417	2	2	1	3	0	5.0	15	0				
3	4	304.0	3.0	3.0	30417	3	3	0									
3	4	304.0	3.0	3.0	30417	4	12	1	3	0	6.0	15	0				
3	4	304.0	3.0	3.0	30417	5	4	0									
3	4	304.0	3.0	3.0	30417	6	5	0									
3	4	304.0	3.0	3.0	30417	7	6	0									
3	4	304.0	3.0	3.0	30417	8	7	0									
3	4	304.0	3.0	3.0	30417	9	8	1	3	1	1.0	22	0				
3	4	304.0	3.0	3.0	30417	10	20	0									
3	4	304.0	3.0	3.0	30417	11	24	0									
3	4	304.0	3.0	3.0	30419	1	1	1	3	0	8.0	15	0				
3	4	304.0	3.0	3.0	30419	2	2	1	3	0	9.0	15	1	2.0	15	400.0	1
3	4	304.0	3.0	3.0	30419	3	3	0									
3	4	304.0	3.0	3.0	30419	4	12	1	3	1	2.0	15	1	1.0	15	80.0	1
3	4	304.0	3.0	3.0	30419	5	4	0									
3	4	304.0	3.0	3.0	30419	6	5	0									
3	4	304.0	3.0	3.0	30419	7	6	1	3	0	1.0	23	0				
3	4	304.0	3.0	3.0	30419	8	7	1	3	0	1.0	22	0				
3	4	304.0	3.0	3.0	30419	9	8	1	3	1	1.0	15	1	1.0	23	5.0	1
3	4	304.0	3.0	3.0	30419	10	20	0									
3	4	304.0	3.0	3.0	30419	11	24	0									
3	4	304.0	3.0	3.0	30420	1	1	1	3	0	5.0	15	1	1.0	15	210.0	1
3	4	304.0	3.0	3.0	30420	2	2	1	3	0	6.0	15	1	1.0	15	250.0	1
3	4	304.0	3.0	3.0	30420	3	3	0									
3	4	304.0	3.0	3.0	30420	4	12	1	3	1	3.0	15	0				
3	4	304.0	3.0	3.0	30420	5	4	0									
3	4	304.0	3.0	3.0	30420	6	5	0									
3	4	304.0	3.0	3.0	30420	7	6	0									
3	4	304.0	3.0	3.0	30420	8	7	0									
3	4	304.0	3.0	3.0	30420	9	8	1	3	1	2.0	22	0				
3	4	304.0	3.0	3.0	30420	10	20	0									
3	4	304.0	3.0	3.0	30420	11	24	0									
3	5	305.0	3.0	3.0	30501	1	1	1	2	0	3.0	22	0				
3	5	305.0	3.0	3.0	30501	2	2	1	2	0	6.0	15	0				
3	5	305.0	3.0	3.0	30501	3	3	0									
3	5	305.0	3.0	3.0	30501	4	12	1	2	1	3.0	15	0				
3	5	305.0	3.0	3.0	30501	5	4	0									
3	5	305.0	3.0	3.0	30501	6	5	0									
3	5	305.0	3.0	3.0	30501	7	6	1	2	0	1.0	22	0				
3	5	305.0	3.0	3.0	30501	8	7	0									
3	5	305.0	3.0	3.0	30501	9	8	1	2	1	1.0	22	0				
3	5	305.0	3.0	3.0	30501	10	20	0									
3	5	305.0	3.0	3.0	30501	11	24	0									
3	5	305.0	3.0	3.0	30502	1	1	1	1	0	3.0	15	0				
3	5	305.0	3.0	3.0	30502	2	2	1	2	0	6.0	15	0				
3	5	305.0	3.0	3.0	30502	3	3	0									
3	5	305.0	3.0	3.0	30502	4	12	1	2	1	5.0	15	0				
3	5	305.0	3.0	3.0	30502	5	4	0									
3	5	305.0	3.0	3.0	30502	6	5	0									
3	5	305.0	3.0	3.0	30502	7	6	1	2	1	1.0	23	0				
3	5	305.0	3.0	3.0	30502	8	7	0									
3	5	305.0	3.0	3.0	30502	9	8	1	2	1	2.0	22	0				
3	5	305.0	3.0	3.0	30502	10	20	0									
3	5	305.0	3.0	3.0	30502	11	24	0									
3	5	305.0	3.0	3.0	30503	1	1	1	2	0	1.5	12	0				
3	5	305.0	3.0	3.0	30503	2	2	1	2	0	2.0	13	0				
3	5	305.0	3.0	3.0	30503	3	3	0									
3	5	305.0	3.0	3.0	30503	4	12	1	2	1	0.0	1	0				
3	5	305.0	3.0	3.0	30503	5	4	0									
3	5	305.0	3.0	3.0	30503	6	5	0									
3	5	305.0	3.0	3.0	30503	7	6	0									
3	5	305.0	3.0	3.0	30503	8	7	0									
3	5	305.0	3.0	3.0	30503	9	8	1	2	1	0.0	1	0				
3	5	305.0	3.0	3.0	30503	10	20	0									
3	5	305.0	3.0	3.0	30503	11	24	0									
3	5	305.0	3.0	3.0	30504	1	1	1	3	0	2.0	15	0				
3	5	305.0	3.0	3.0	30504	2	2	1	3	0	3.0	15	1	1.0	22	100.0	1
3	5	305.0	3.0	3.0	30504	3	3	0									
3	5	305.0	3.0	3.0	30504	4	12	1	3	1	0.0	1	0				
3	5	305.0	3.0	3.0	30504	5	4	0									
3	5	305.0	3.0	3.0	30504	6	5	0									
3	5	305.0	3.0	3.0	30504	7	6	0									
3	5	305.0	3.0	3.0	30504	8	7	0									
3	5	305.0	3.0	3.0	30504	9	8	1	3	1	0.0	1	0				
3	5	305.0	3.0	3.0	30504	10	20	0									
3	5	305.0	3.0	3.0	30504	11	24	0									
3	5	305.0	3.0	3.0	30505	1	1	1	3	0	5.0	15	0				
3	5	305.0	3.0	3.0	30505	2	2	1	3	0	8.0	15	0				
3	5	305.0	3.0	3.0	30505	3	3	0									
3	5	305.0	3.0	3.0	30505	4	12	1	3	1	1.0	15	0				
3	5	305.0	3.0	3.0	30505	5	4	0									
3	5	305.0	3.0	3.0	30505	6	5	0									
3	5	305.0	3.0	3.0	30505	7	6	1	3	0	2.0	22	0				
3	5	305.0	3.0	3.0	30505	8	7	0									
3	5	305.0	3.0	3.0	30505	9	8	1	3	1	1.0	22	0				
3	5	305.0	3.0	3.0	30505	10	20	0									
3	5	305.0	3.0	3.0	30505	11	24	0									
3	5	305.0	3.0	3.0	30506	1	1	1	1	0	3.0	15	0				
3	5	305.0	3.0	3.0	30506	2	2	0									
3	5	305.0	3.0	3.0	30506	3	3	0									
3	5	305.0	3.0	3.0	30506	4	12	1	1	1	0.0	1	0				
3	5	305.0	3.0	3.0	30506	5	4	0									
3	5	305.0	3.0	3.0	30506	6	5	0									
3	5	305.0	3.0	3.0	30506	7	6	0									
3	5	305.0	3.0	3.0	30506	8	7	0									
3	5	305.0	3.0	3.0	30506	9	8	1	2	1	0.0	1	0				
3	5	305.0	3.0	3.0	30506	10	20	0									
3	5	305.0	3.0	3.0	30506	11	24	0									
3	5	305.0	3.0	3.0	30507	1	1	1	3	0	6.0	15	0				
3	5	305.0	3.0	3.0	30507	2	2	1	3	0	3.0	15	0				
3	5	305.0	3.0	3.0	30507	3	3	0									
3	5	305.0	3.0	3.0	30507	4	12	1	3	1	2.0	22	0				
3	5	305.0	3.0	3.0	30507	5	4	0									
3	5	305.0	3.0	3.0	30507	6	5	0									
3	5	305.0	3.0	3.0	30507	7	6	0									
3	5	305.0	3.0	3.0	30507	8	7	0									
3	5	305.0	3.0	3.0	30507	9	8	1	3	1	1.0	23	0				
3	5	305.0	3.0	3.0	30507	10	20	0									
3	5	305.0	3.0	3.0	30507	11	24	0									
3	5	305.0	3.0	3.0	30508	1	1	1	3	0	3.0	15	0				
3	5	305.0	3.0	3.0	30508	2	2	1	3	0	4.0	15	0				
3	5	305.0	3.0	3.0	30508	3	3	0									
3	5	305.0	3.0	3.0	30508	4	12	1	3	1	3.0	22	0				
3	5	305.0	3.0	3.0	30508	5	4	0									
3	5	305.0	3.0	3.0	30508	6	5	0									
3	5	305.0	3.0	3.0	30508	7	6	0									
3	5	305.0	3.0	3.0	30508	8	7	0									
3	5	305.0	3.0	3.0	30508	9	8	1	2	1	1.0	22	0				
3	5	305.0	3.0	3.0	30508	10	20	0									
3	5	305.0	3.0	3.0	30508	11	24	0									
3	5	305.0	3.0	3.0	30509	1	1	1	1	0	2.0	15	0				
3	5	305.0	3.0	3.0	30509	2	2	1	1	0	3.5	15	0				
3	5	305.0	3.0	3.0	30509	3	3	0									
3	5	305.0	3.0	3.0	30509	4	12	1	3	1	2.0	15	0				
3	5	305.0	3.0	3.0	30509	5	4	0									
3	5	305.0	3.0	3.0	30509	6	5	0									
3	5	305.0	3.0	3.0	30509	7	6	0									
3	5	305.0	3.0	3.0	30509	8	7	0									
3	5	305.0	3.0	3.0	30509	9	8	1	1	1	1.0	22	0				
3	5	305.0	3.0	3.0	30509	10	20	0									
3	5	305.0	3.0	3.0	30509	11	24	0									
3	5	305.0	3.0	3.0	30510	1	1	0									
3	5	305.0	3.0	3.0	30510	2	2	1	3	0	7.0	15	0				
3	5	305.0	3.0	3.0	30510	3	3	0									
3	5	305.0	3.0	3.0	30510	4	12	1	3	1	3.0	15	0				
3	5	305.0	3.0	3.0	30510	5	4	0									
3	5	305.0	3.0	3.0	30510	6	5	0									
3	5	305.0	3.0	3.0	30510	7	6	0									
3	5	305.0	3.0	3.0	30510	8	7	0									
3	5	305.0	3.0	3.0	30510	9	8	0									
3	5	305.0	3.0	3.0	30510	10	20	0									
3	5	305.0	3.0	3.0	30510	11	24	0									
3	5	305.0	3.0	3.0	30512	1	1	1	1	0	1.0	21	0				
3	5	305.0	3.0	3.0	30512	2	2	1	1	0	3.0	11	0				
3	5	305.0	3.0	3.0	30512	3	3	0									
3	5	305.0	3.0	3.0	30512	4	12	1	1	1	0.0	1	0				
3	5	305.0	3.0	3.0	30512	5	4	0									
3	5	305.0	3.0	3.0	30512	6	5	0									
3	5	305.0	3.0	3.0	30512	7	6	1	1	0	1.0	22	0				
3	5	305.0	3.0	3.0	30512	8	7	0									
3	5	305.0	3.0	3.0	30512	9	8	1	1	1	0.0	1	0				
3	5	305.0	3.0	3.0	30512	10	20	0									
3	5	305.0	3.0	3.0	30512	11	24	0									
3	5	305.0	3.0	3.0	30513	1	1	1	1	0	5.0	15	0				
3	5	305.0	3.0	3.0	30513	2	2	1	2	0	7.0	15	0				
3	5	305.0	3.0	3.0	30513	3	3	0									
3	5	305.0	3.0	3.0	30513	4	12	1	3	1	0.0	1	0				
3	5	305.0	3.0	3.0	30513	5	4	1	3	1	1.0	15	0				
3	5	305.0	3.0	3.0	30513	6	5	0									
3	5	305.0	3.0	3.0	30513	7	6	0									
3	5	305.0	3.0	3.0	30513	8	7	0									
3	5	305.0	3.0	3.0	30513	9	8	1	1	1	0.0	1	0				
3	5	305.0	3.0	3.0	30513	10	20	0									
3	5	305.0	3.0	3.0	30513	11	24	0									
3	5	305.0	3.0	3.0	30515	1	1	1	3	0	1.0	15	0				
3	5	305.0	3.0	3.0	30515	2	2	1	3	0	2.0	14	0				
3	5	305.0	3.0	3.0	30515	3	3	0									
3	5	305.0	3.0	3.0	30515	4	12	1	3	1	0.0	1	0				
3	5	305.0	3.0	3.0	30515	5	4	0									
3	5	305.0	3.0	3.0	30515	6	5	0									
3	5	305.0	3.0	3.0	30515	7	6	0									
3	5	305.0	3.0	3.0	30515	8	7	0									
3	5	305.0	3.0	3.0	30515	9	8	0									
3	5	305.0	3.0	3.0	30515	10	20	0									
3	5	305.0	3.0	3.0	30515	11	24	0									
3	5	305.0	3.0	3.0	30516	1	1	1	3	0	5.0	15	0				
3	5	305.0	3.0	3.0	30516	2	2	1	3	0	4.0	15	0				
3	5	305.0	3.0	3.0	30516	3	3	0									
3	5	305.0	3.0	3.0	30516	4	12	1	3	1	2.0	22	0				
3	5	305.0	3.0	3.0	30516	5	4	0									
3	5	305.0	3.0	3.0	30516	6	5	0									
3	5	305.0	3.0	3.0	30516	7	6	1	3	0	1.0	22	0				
3	5	305.0	3.0	3.0	30516	8	7	0									
3	5	305.0	3.0	3.0	30516	9	8	1	3	1	1.0	23	0				
3	5	305.0	3.0	3.0	30516	10	20	0									
3	5	305.0	3.0	3.0	30516	11	24	0									
3	5	305.0	3.0	3.0	30517	1	1	1	3	0	3.0	15	0				
3	5	305.0	3.0	3.0	30517	2	2	1	3	0	6.0	15	0				
3	5	305.0	3.0	3.0	30517	3	3	0									
3	5	305.0	3.0	3.0	30517	4	12	1	3	1	2.0	15	0				
3	5	305.0	3.0	3.0	30517	5	4	0									
3	5	305.0	3.0	3.0	30517	6	5	0									
3	5	305.0	3.0	3.0	30517	7	6	0									
3	5	305.0	3.0	3.0	30517	8	7	0									
3	5	305.0	3.0	3.0	30517	9	8	1	3	1	1.0	13	0				
3	5	305.0	3.0	3.0	30517	10	20	0									
3	5	305.0	3.0	3.0	30517	11	24	0									
3	5	305.0	3.0	3.0	30518	1	1	1	3	0	12.0	15	0				
3	5	305.0	3.0	3.0	30518	2	2	1	3	0	9.0	15	0				
3	5	305.0	3.0	3.0	30518	3	3	0									
3	5	305.0	3.0	3.0	30518	4	12	1	3	1	2.0	15	0				
3	5	305.0	3.0	3.0	30518	5	4	0									
3	5	305.0	3.0	3.0	30518	6	5	0									
3	5	305.0	3.0	3.0	30518	7	6	1	3	0	3.0	12	0				
3	5	305.0	3.0	3.0	30518	8	7	0									
3	5	305.0	3.0	3.0	30518	9	8	1	3	1	2.0	23	0				
3	5	305.0	3.0	3.0	30518	10	20	0									
3	5	305.0	3.0	3.0	30518	11	24	0									
3	5	305.0	3.0	3.0	30519	1	1	1	3	0	20.0	15	0				
3	5	305.0	3.0	3.0	30519	2	2	1	3	0	15.0	15	0				
3	5	305.0	3.0	3.0	30519	3	3	0									
3	5	305.0	3.0	3.0	30519	4	12	1	3	0	1.0	15	0				
3	5	305.0	3.0	3.0	30519	5	4	0									
3	5	305.0	3.0	3.0	30519	6	5	0									
3	5	305.0	3.0	3.0	30519	7	6	0									
3	5	305.0	3.0	3.0	30519	8	7	0									
3	5	305.0	3.0	3.0	30519	9	8	1	3	1	1.0	23	0				
3	5	305.0	3.0	3.0	30519	10	20	0									
3	5	305.0	3.0	3.0	30519	11	24	0									
3	5	305.0	3.0	3.0	30520	1	1	1	3	0	1.0	13	0				
3	5	305.0	3.0	3.0	30520	2	2	1	3	0	7.0	13	0				
3	5	305.0	3.0	3.0	30520	3	3	0									
3	5	305.0	3.0	3.0	30520	4	12	1	3	1	0.0	1	0				
3	5	305.0	3.0	3.0	30520	5	4	0									
3	5	305.0	3.0	3.0	30520	6	5	0									
3	5	305.0	3.0	3.0	30520	7	6	1	2	0	1.0	22	0				
3	5	305.0	3.0	3.0	30520	8	7	0									
3	5	305.0	3.0	3.0	30520	9	8	1	3	1	0.0	1	0				
3	5	305.0	3.0	3.0	30520	10	20	0									
3	5	305.0	3.0	3.0	30520	11	24	0									
4	1	401.0	3.0	3.0	40101	1	1	1	1	0	15.0	15	1	8.0	22	70.0	1
4	1	401.0	3.0	3.0	40101	2	2	1	2	0	10.0	15	1	2.0	15	300.0	1
4	1	401.0	3.0	3.0	40101	3	3	0									
4	1	401.0	3.0	3.0	40101	4	12	1	3	1	0.0	1	0				
4	1	401.0	3.0	3.0	40101	5	4	0									
4	1	401.0	3.0	3.0	40101	6	5	0									
4	1	401.0	3.0	3.0	40101	7	6	0									
4	1	401.0	3.0	3.0	40101	8	7	0									
4	1	401.0	3.0	3.0	40101	9	8	1	3	1	2.0	22	0				
4	1	401.0	3.0	3.0	40101	10	20	0									
4	1	401.0	3.0	3.0	40101	11	24	0									
4	1	401.0	3.0	3.0	40104	1	1	1	1	0	8.0	15	1	4.0	15	300.0	1
4	1	401.0	3.0	3.0	40104	2	2	1	1	0	3.0	15	1	1.0	15	400.0	1
4	1	401.0	3.0	3.0	40104	3	3	1	1	0	2.0	22	0				
4	1	401.0	3.0	3.0	40104	4	12	1	1	1	0.0	1	0				
4	1	401.0	3.0	3.0	40104	5	4	1	1	0	4.0	15	1	3.0	15	210.0	1
4	1	401.0	3.0	3.0	40104	6	5	0									
4	1	401.0	3.0	3.0	40104	7	6	0									
4	1	401.0	3.0	3.0	40104	8	7	0									
4	1	401.0	3.0	3.0	40104	9	8	1	1	1	0.0	1	0				
4	1	401.0	3.0	3.0	40104	10	20	0									
4	1	401.0	3.0	3.0	40104	11	24	0									
1	4	101.0	1.0	3.0	40105	1	1	1	1	0	1.5	15	0				
1	4	101.0	1.0	3.0	40105	2	2	0									
1	4	101.0	1.0	3.0	40105	3	3	0									
1	4	101.0	1.0	3.0	40105	4	12	1	1	1	0.0	1	0				
1	4	101.0	1.0	3.0	40105	5	4	0									
1	4	101.0	1.0	3.0	40105	6	5	0									
1	4	101.0	1.0	3.0	40105	7	6	1	1	0	1.0	21	0				
1	4	101.0	1.0	3.0	40105	8	7	0									
1	4	101.0	1.0	3.0	40105	9	8	1	2	1	0.0	1	0				
1	4	101.0	1.0	3.0	40105	10	20	0									
1	4	101.0	1.0	3.0	40105	11	24	0									
4	1	401.0	3.0	3.0	40106	1	1	1	3	0	30.0	13	0				
4	1	401.0	3.0	3.0	40106	2	2	1	3	0	4.0	15	0				
4	1	401.0	3.0	3.0	40106	3	3	0									
4	1	401.0	3.0	3.0	40106	4	12	1	3	1	1.0	15	0				
4	1	401.0	3.0	3.0	40106	5	4	0									
4	1	401.0	3.0	3.0	40106	6	5	0									
4	1	401.0	3.0	3.0	40106	7	6	1	3	0	1.0	22	0				
4	1	401.0	3.0	3.0	40106	8	7	0									
4	1	401.0	3.0	3.0	40106	9	8	1	3	1	1.0	15	0				
4	1	401.0	3.0	3.0	40106	10	20	0									
4	1	401.0	3.0	3.0	40106	11	24	0									
4	1	401.0	3.0	3.0	40107	1	1	1	1	0	10.0	15	1	4.0	15	250.0	1
4	1	401.0	3.0	3.0	40107	2	2	1	2	0	2.0	14	0				
4	1	401.0	3.0	3.0	40107	3	3	0									
4	1	401.0	3.0	3.0	40107	4	12	1	1	1	5.0	15	0				
4	1	401.0	3.0	3.0	40107	5	4	1	1	0	4.0	15	1	3.0	15	500.0	1
4	1	401.0	3.0	3.0	40107	6	5	0									
4	1	401.0	3.0	3.0	40107	7	6	1	2	0	2.0	22	0				
4	1	401.0	3.0	3.0	40107	8	7	0									
4	1	401.0	3.0	3.0	40107	9	8	1	2	1	2.0	22	0				
4	1	401.0	3.0	3.0	40107	10	20	0									
4	1	401.0	3.0	3.0	40107	11	24	0									
4	1	401.0	3.0	3.0	40108	1	1	1	3	0	15.0	15	0				
4	1	401.0	3.0	3.0	40108	2	2	1	3	0	2.0	15	0				
4	1	401.0	3.0	3.0	40108	3	3	0									
4	1	401.0	3.0	3.0	40108	4	12	1	3	1	1.0	15	0				
4	1	401.0	3.0	3.0	40108	5	4	0									
4	1	401.0	3.0	3.0	40108	6	5	0									
4	1	401.0	3.0	3.0	40108	7	6	0									
4	1	401.0	3.0	3.0	40108	8	7	0									
4	1	401.0	3.0	3.0	40108	9	8	1	3	1	1.0	22	0				
4	1	401.0	3.0	3.0	40108	10	20	0									
4	1	401.0	3.0	3.0	40108	11	24	0									
4	1	401.0	3.0	3.0	40110	1	1	1	3	0	13.0	15	1	3.0	22	100.0	1
4	1	401.0	3.0	3.0	40110	2	2	1	3	0	1.0	22	0				
4	1	401.0	3.0	3.0	40110	3	3	0									
4	1	401.0	3.0	3.0	40110	4	12	1	3	1	3.0	22	0				
4	1	401.0	3.0	3.0	40110	5	4	0									
4	1	401.0	3.0	3.0	40110	6	5	0									
4	1	401.0	3.0	3.0	40110	7	6	0									
4	1	401.0	3.0	3.0	40110	8	7	0									
4	1	401.0	3.0	3.0	40110	9	8	1	3	1	3.0	23	0				
4	1	401.0	3.0	3.0	40110	10	20	0									
4	1	401.0	3.0	3.0	40110	11	24	0									
4	1	401.0	3.0	3.0	40111	1	1	1	3	0	20.0	15	0				
4	1	401.0	3.0	3.0	40111	2	2	1	3	0	4.0	15	0				
4	1	401.0	3.0	3.0	40111	3	3	0									
4	1	401.0	3.0	3.0	40111	4	12	1	3	1	1.0	15	0				
4	1	401.0	3.0	3.0	40111	5	4	0									
4	1	401.0	3.0	3.0	40111	6	5	0									
4	1	401.0	3.0	3.0	40111	7	6	0									
4	1	401.0	3.0	3.0	40111	8	7	0									
4	1	401.0	3.0	3.0	40111	9	8	1	3	1	2.0	22	0				
4	1	401.0	3.0	3.0	40111	10	20	0									
4	1	401.0	3.0	3.0	40111	11	24	0									
4	1	401.0	3.0	3.0	40112	1	1	1	1	0	4.0	15	0				
4	1	401.0	3.0	3.0	40112	2	2	1	2	0	8.0	15	0				
4	1	401.0	3.0	3.0	40112	3	3	0									
4	1	401.0	3.0	3.0	40112	4	12	1	1	1	0.0	1	0				
4	1	401.0	3.0	3.0	40112	5	4	0									
4	1	401.0	3.0	3.0	40112	6	5	0									
4	1	401.0	3.0	3.0	40112	7	6	0									
4	1	401.0	3.0	3.0	40112	8	7	0									
4	1	401.0	3.0	3.0	40112	9	8	1	1	1	0.0	1	0				
4	1	401.0	3.0	3.0	40112	10	20	0									
4	1	401.0	3.0	3.0	40112	11	24	0									
4	1	401.0	3.0	3.0	40113	1	1	1	3	0	30.0	15	0				
4	1	401.0	3.0	3.0	40113	2	2	1	3	0	13.0	15	0				
4	1	401.0	3.0	3.0	40113	3	3	1	3	0	4.0	15	0				
4	1	401.0	3.0	3.0	40113	4	12	1	3	1	5.0	15	0				
4	1	401.0	3.0	3.0	40113	5	4	1	4	0	1.5	22	0				
4	1	401.0	3.0	3.0	40113	6	5	1	3	1	1.0	24	0				
4	1	401.0	3.0	3.0	40113	7	6	0									
4	1	401.0	3.0	3.0	40113	8	7	0									
4	1	401.0	3.0	3.0	40113	9	8	1	3	1	2.0	22	0				
4	1	401.0	3.0	3.0	40113	10	20	0									
4	1	401.0	3.0	3.0	40113	11	24	0									
4	1	401.0	3.0	3.0	40114	1	1	1	1	0	6.0	15	0				
4	1	401.0	3.0	3.0	40114	2	2	1	3	0	3.0	15	0				
4	1	401.0	3.0	3.0	40114	3	3	0									
4	1	401.0	3.0	3.0	40114	4	12	1	3	1	0.0	1	0				
4	1	401.0	3.0	3.0	40114	5	4	0									
4	1	401.0	3.0	3.0	40114	6	5	0									
4	1	401.0	3.0	3.0	40114	7	6	1	2	0	1.0	22	0				
4	1	401.0	3.0	3.0	40114	8	7	1	2	0	2.0	22	0				
4	1	401.0	3.0	3.0	40114	9	8	1	1	1	0.0	1	0				
4	1	401.0	3.0	3.0	40114	10	20	0									
4	1	401.0	3.0	3.0	40114	11	24	0									
4	1	401.0	3.0	3.0	40115	1	1	1	1	0	10.0	15	0				
4	1	401.0	3.0	3.0	40115	2	2	1	1	0	6.0	15	0				
4	1	401.0	3.0	3.0	40115	3	3	0									
4	1	401.0	3.0	3.0	40115	4	12	1	1	1	1.0	15	0				
4	1	401.0	3.0	3.0	40115	5	4	1	1	0	5.0	15	1	7.0	22	100.0	1
4	1	401.0	3.0	3.0	40115	6	5	0									
4	1	401.0	3.0	3.0	40115	7	6	0									
4	1	401.0	3.0	3.0	40115	8	7	0									
4	1	401.0	3.0	3.0	40115	9	8	1	1	0	1.0	22	0				
4	1	401.0	3.0	3.0	40115	10	20	0									
4	1	401.0	3.0	3.0	40115	11	24	0									
4	1	401.0	3.0	3.0	40116	1	1	1	3	0	20.0	15	1	5.0	15	300.0	1
4	1	401.0	3.0	3.0	40116	2	2	1	3	0	5.0	15	0				
4	1	401.0	3.0	3.0	40116	3	3	0									
4	1	401.0	3.0	3.0	40116	4	12	1	3	1	2.0	22	0				
4	1	401.0	3.0	3.0	40116	5	4	1	3	0	4.0	22	1	3.0	22	400.0	1
4	1	401.0	3.0	3.0	40116	6	5	0									
4	1	401.0	3.0	3.0	40116	7	6	0									
4	1	401.0	3.0	3.0	40116	8	7	0									
4	1	401.0	3.0	3.0	40116	9	8	1	3	1	2.0	23	0				
4	1	401.0	3.0	3.0	40116	10	20	0									
4	1	401.0	3.0	3.0	40116	11	24	0									
