district	village	villno	strno	group	hhid	g16a	g16b	g16c	g16d	g16e	g16f	g17a	g17b	g17c	g18a	g18b	g18c	g18d	g18e	g18f	g18g	g18h	g18i	g18j	g18k	g18l	g19	g20	g21a	g21b	g21c	g21d	g21e	g22a	g22b	g22c	g22d	g22e	g22f	g22g	g22h	g22i	g22j	g22k	g22l	g23	g24a	g24b	g24c	g24d	g24e
2	7	207.0	2.0	2.0	20714	3.0	3.0	0.0	0.0	0.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
2	7	207.0	2.0	2.0	20715	2.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0
2	7	207.0	2.0	2.0	20716	0.0	2.0	4.0	0.0	3.0	0.0	1	9		0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
2	7	207.0	2.0	2.0	20718	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20801	0.0	0.0	0.0	0.0	3.0	0.0	6			0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20802	3.0	3.0	0.0	0.0	0.0	0.0	99			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
2	8	208.0	2.0	1.0	20803	0.0	2.0	0.0	0.0	20.0	0.0	6			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20804	3.0	4.0	0.0	0.0	0.0	0.0	5	9		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20805	3.0	0.0	0.0	0.0	5.0	0.0	4	6		0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0
2	8	208.0	2.0	1.0	20806	1.0	1.0	0.0	0.0	3.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20807	2.0	0.0	0.0	0.0	2.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20808	1.0	0.0	0.0	0.0	4.0	0.0	2			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20809	2.0	2.0	0.0	0.0	0.0	0.0	99			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
2	8	208.0	2.0	1.0	20810	3.0	3.0	0.0	0.0	50.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20811	2.0	0.0	0.0	0.0	0.0	0.0	99			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
2	8	208.0	2.0	1.0	20813	2.0	2.0	0.0	0.0	0.0	5.0	2	5		0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20814	0.0	3.0	0.0	0.0	6.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20815	10.0	0.0	0.0	0.0	40.0	0.0	6			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20816	2.0	0.0	0.0	0.0	0.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20817	0.0	2.0	0.0	0.0	20.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20818	1.0	1.0	0.0	0.0	4.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20820	2.0	0.0	0.0	0.0	0.0	0.0	99			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
2	9	209.0	2.0	3.0	20918	0.0	0.0	0.0	0.0	0.0	1.0	2			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
3	1	301.0	3.0	2.0	30101	0.0	0.0	0.0	0.0	30.0	0.0	5	6		0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	1	301.0	3.0	2.0	30103	0.0	1.0	3.0	0.0	15.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
3	1	301.0	3.0	2.0	30104	0.0	2.0	2.0	0.0	6.0	0.0	1	9		0	0	0	0	0	0	1	0	0	0	0	0	0																			1	0	1	0	1	0
3	1	301.0	3.0	2.0	30105	0.0	0.0	0.0	0.0	18.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
3	1	301.0	3.0	2.0	30106	0.0	0.0	0.0	0.0	20.0	0.0	99			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
3	1	301.0	3.0	2.0	30107	0.0	0.0	0.0	0.0	0.0	4.0	2			0	0	0	0	0	0	0	0	1	0	0	0	0																			1	0	1	0	0	0
3	1	301.0	3.0	2.0	30109	1.0	1.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
3	1	301.0	3.0	2.0	30110	0.0	1.0	0.0	0.0	5.0	0.0	1	5		0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
3	1	301.0	3.0	2.0	30111	0.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	0																			0					
3	1	301.0	3.0	2.0	30112	0.0	0.0	0.0	0.0	15.0	0.0	99			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
3	1	301.0	3.0	2.0	30113	0.0	2.0	0.0	0.0	20.0	0.0	9	1		0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
3	1	301.0	3.0	2.0	30115	0.0	0.0	0.0	0.0	0.0	2.0	9	3		0	0	0	0	0	0	0	0	0	1	0	0	0																			1	0	1	0	0	0
3	1	301.0	3.0	2.0	30116	0.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
3	1	301.0	3.0	2.0	30117	1.0	1.0	1.0	0.0	3.0	0.0	1	9		0	0	0	0	0	0	0	1	0	0	0	0	0																			0					
3	1	301.0	3.0	2.0	30118	3.0	3.0	0.0	0.0	10.0	0.0	1	9		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
3	1	301.0	3.0	2.0	30119	0.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
3	1	301.0	3.0	2.0	30120	0.0	2.0	0.0	0.0	0.0	0.0	9			0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0
3	2	302.0	3.0	2.0	30201	2.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0
3	2	302.0	3.0	2.0	30202	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	2	302.0	3.0	2.0	30203	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
3	2	302.0	3.0	2.0	30204	1.0	0.0	0.0	2.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	0																			0					
3	2	302.0	3.0	2.0	30205	3.0	3.0	0.0	0.0	100.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
3	2	302.0	3.0	2.0	30206	0.0	2.0	8.0	0.0	3.0	1.0	1	2	7	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
3	2	302.0	3.0	2.0	30207	1.0	1.0	0.0	0.0	0.0	0.0	1	9		0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0
3	2	302.0	3.0	2.0	30208	3.0	3.0	50.0	0.0	0.0	0.0	9	1		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
3	2	302.0	3.0	2.0	30209	3.0	3.0	0.0	0.0	16.0	2.0	1	2		0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	2	302.0	3.0	2.0	30210	0.0	2.0	0.0	0.0	0.0	0.0	4			0	0	0	0	0	0	0	1	0	0	0	0	0																			1	0	0	0	1	0
3	2	302.0	3.0	2.0	30212	2.0	2.0	0.0	0.0	0.0	1.0	99			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
3	2	302.0	3.0	2.0	30213	0.0	2.0	0.0	0.0	11.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	2	302.0	3.0	2.0	30214	3.0	3.0	0.0	0.0	20.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
3	2	302.0	3.0	2.0	30216	2.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
3	2	302.0	3.0	2.0	30217	0.0	2.0	0.0	0.0	0.0	0.0	9			0	0	0	1	0	0	0	0	0	0	0	0	0																			0					
3	2	302.0	3.0	2.0	30218	0.0	3.0	0.0	0.0	0.0	0.0	5			0	0	0	1	0	0	1	1	0	0	0	0	0																			1	0	0	0	1	0
3	2	302.0	3.0	2.0	30219	0.0	3.0	0.0	7.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	0																			0					
3	2	302.0	3.0	2.0	30220	0.0	2.0	1.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
3	3	303.0	3.0	1.0	30301	3.0	3.0	50.0	0.0	100.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
3	3	303.0	3.0	1.0	30302	0.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	0																		0					
3	3	303.0	3.0	1.0	30303	0.0	3.0	0.0	0.0	10.0	2.0	1			0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
3	3	303.0	3.0	1.0	30304	4.0	0.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
3	3	303.0	3.0	1.0	30305	5.0	5.0	0.0	0.0	0.0	0.0	1	9		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
3	3	303.0	3.0	1.0	30307	0.0	2.0	0.0	0.0	2.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
3	3	303.0	3.0	1.0	30308	3.0	3.0	6.0	0.0	0.0	0.0	1	5		0	0	0	0	1	0	0	0	0	0	0	0	1	0																		0					
3	3	303.0	3.0	1.0	30309	0.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	0																		0					
3	3	303.0	3.0	1.0	30310	0.0	3.0	3.0	0.0	0.0	0.0	1	9		0	0	0	1	0	0	0	0	0	0	0	0	0																			0					
3	3	303.0	3.0	1.0	30311	1.0	0.0	6.0	0.0	15.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
3	3	303.0	3.0	1.0	30313	0.0	3.0	20.0	0.0	11.0	0.0	1	9	5	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
3	3	303.0	3.0	1.0	30315	0.0	3.0	1.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	0																		0					
3	3	303.0	3.0	1.0	30317	2.0	2.0	6.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
3	3	303.0	3.0	1.0	30318	0.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
3	3	303.0	3.0	1.0	30319	2.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
3	4	304.0	3.0	3.0	30401	0.0	0.0	0.0	0.0	0.0	5.0	1			0	0	0	0	0	0	0	0	1	0	0	0	0																			1	0	0	0	1	0
3	4	304.0	3.0	3.0	30404	0.0	0.0	0.0	0.0	0.0	1.0	99			0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	4	304.0	3.0	3.0	30407	0.0	0.0	0.0	0.0	8.0	0.0	99			0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0
3	4	304.0	3.0	3.0	30420	0.0	0.0	0.0	0.0	0.0	14.0	99			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	5	305.0	3.0	3.0	30501	0.0	0.0	0.0	0.0	0.0	3.0	5			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
3	5	305.0	3.0	3.0	30518	0.0	0.0	0.0	0.0	0.0	5.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
3	5	305.0	3.0	3.0	30519	0.0	0.0	0.0	0.0	0.0	10.0	99			0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0
4	1	401.0	3.0	3.0	40101	0.0	0.0	0.0	0.0	60.0	0.0	5			0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0
4	1	401.0	3.0	3.0	40106	0.0	0.0	0.0	0.0	6.0	17.0	5			0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
4	1	401.0	3.0	3.0	40108	0.0	0.0	0.0	0.0	0.0	9.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
4	1	401.0	3.0	3.0	40111	0.0	0.0	0.0	0.0	2.0	0.0	4			0	0	0	0	0	0	1	0	0	1	0	0	1	0																		1	1	0	0	1	0
4	1	401.0	3.0	3.0	40113	0.0	0.0	0.0	0.0	150.0	0.0	5	1		0	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0
4	1	401.0	3.0	3.0	40115	0.0	0.0	0.0	0.0	0.0	5.0	1	5		0	0	0	0	0	0	0	0	1	0	0	0	0																			1	0	0	0	1	0
4	1	401.0	3.0	3.0	40116	0.0	0.0	0.0	0.0	10.0	0.0	1			0	0	0	0	0	0	0	0	1	0	0	0	0																			1	1	0	0	1	0
4	2	402.0	3.0	1.0	40201	3.0	3.0	6.0	0.0	7.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
4	2	402.0	3.0	1.0	40202	2.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
4	2	402.0	3.0	1.0	40203	1.0	1.0	2.0	0.0	3.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
4	2	402.0	3.0	1.0	40204	2.0	0.0	2.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0					
4	2	402.0	3.0	1.0	40205	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
4	2	402.0	3.0	1.0	40206	2.0	2.0	15.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
4	2	402.0	3.0	1.0	40207	3.5	3.5	0.0	0.0	5.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
4	2	402.0	3.0	1.0	40208	0.0	0.0	0.0	0.0	3.0	2.0	2	5		0	0	0	0	0	1	0	0	0	0	0	0	0																			1	1	0	1	1	0
4	2	402.0	3.0	1.0	40209	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
4	2	402.0	3.0	1.0	40210	1.0	1.0	4.0	0.0	0.0	0.0	1	9		0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
4	2	402.0	3.0	1.0	40212	3.0	3.0	10.0	0.0	5.0	0.0	1	9		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
4	2	402.0	3.0	1.0	40214	1.0	0.0	15.0	0.0	0.0	0.0	1	9		0	0	0	0	0	0	1	0	0	0	0	0	0																			0					
4	2	402.0	3.0	1.0	40217	3.0	0.0	1.0	0.0	2.0	0.0	9	1		0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
4	2	402.0	3.0	1.0	40219	0.0	1.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
4	3	403.0	3.0	1.0	40301	6.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
4	3	403.0	3.0	1.0	40302	0.0	0.0	0.0	0.0	15.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40303	3.0	3.0	0.0	0.0	6.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40305	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
4	3	403.0	3.0	1.0	40307	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40308	3.0	3.0	0.0	0.0	3.0	0.0	2			0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40309	2.0	2.0	2.0	0.0	6.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
4	3	403.0	3.0	1.0	40310	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40311	2.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
4	3	403.0	3.0	1.0	40312	2.0	2.0	0.0	0.0	0.0	0.0	1	5		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
4	3	403.0	3.0	1.0	40313	0.0	0.0	7.0	0.0	0.0	0.0	1			0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40314	0.0	0.0	4.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
4	3	403.0	3.0	1.0	40315	2.0	2.0	4.0	0.0	0.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	0																		1	0	0	0	1	0
4	3	403.0	3.0	1.0	40316	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
4	3	403.0	3.0	1.0	40318	2.0	0.0	6.0	0.0	5.0	0.0	1	9		0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40319	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40320	2.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
4	4	404.0	3.0	2.0	40401	0.0	5.0	55.0	0.0	20.0	0.0	1	5		0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0					
4	4	404.0	3.0	2.0	40402	2.0	2.0	2.0	0.0	0.0	0.0	2			0	0	0	0	0	0	0	1	0	0	0	0	0																			0					
4	4	404.0	3.0	2.0	40403	3.0	3.0	25.0	0.0	0.0	0.0	1	9		0	0	0	0	1	0	0	0	0	0	0	0	1	0																		0					
4	4	404.0	3.0	2.0	40406	2.0	2.0	0.0	0.0	5.0	0.0	1	5		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
4	4	404.0	3.0	2.0	40408	0.0	0.0	0.0	0.0	0.0	4.0	5			0	0	0	0	0	0	0	0	0	0	1	0	0																			1	1	0	0	1	0
4	4	404.0	3.0	2.0	40410	0.0	0.0	4.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
