hhid	villno	group	strno	district	village	hhnum	promotor	code_enum	callback	date_digit1	date_digit2
11750	117.0	2.0	1.0	1	17	50	0	4	0	2112009	3112009
11872	118.0	1.0	1.0	1	18	72	0	6	0	1112009	4112009
11869	118.0	1.0	1.0	1	18	69	0	2	0	1112009	4112009
11866	118.0	1.0	1.0	1	18	66	0	1	0	1112009	4112009
11852	118.0	1.0	1.0	1	18	52	0	18	0	1112009	4112009
11862	118.0	1.0	1.0	1	18	62	0	8	0	1112009	4112009
11860	118.0	1.0	1.0	1	18	60	0	8	0	1112009	4112009
11870	118.0	1.0	1.0	1	18	70	0	18	0	1112009	4112009
11863	118.0	1.0	1.0	1	18	63	0	18	0	1112009	4112009
11867	118.0	1.0	1.0	1	18	67	0	6	0	1112009	4112009
11851	118.0	1.0	1.0	1	18	51	0	2	0	1112009	4112009
11868	118.0	1.0	1.0	1	18	68	0	1	0	1112009	4112009
11864	118.0	1.0	1.0	1	18	64	0	18	0	1112009	4112009
11861	118.0	1.0	1.0	1	18	61	0	8	0	1112009	4112009
11871	118.0	1.0	1.0	1	18	71	0	6	0	1112009	4112009
11865	118.0	1.0	1.0	1	18	65	0	4	0	1112009	4112009
11853	118.0	1.0	1.0	1	18	53	0	18	0	1112009	4112009
20150	201.0	3.0	2.0	2	1	50	0	16	1	30102009	5112009
20153	201.0	3.0	2.0	2	1	53	0	11	1	30102009	5112009
20151	201.0	3.0	2.0	2	1	51	0	14	1	30102009	5112009
20250	202.0	3.0	2.0	2	2	50	0	12	1	30102009	5112009
20251	202.0	3.0	2.0	2	2	51	0	1	0	30102009	5112009
20362	203.0	2.0	2.0	2	3	62	0	13	0	29102009	6112009
20361	203.0	2.0	2.0	2	3	61	0	11	1	29102009	6112009
20365	203.0	2.0	2.0	2	3	65	0	16	1	30102009	6112009
20363	203.0	2.0	2.0	2	3	63	0	7	1	29102009	6112009
20366	203.0	2.0	2.0	2	3	66	0	12	1	30102009	6112009
20364	203.0	2.0	2.0	2	3	64	0	13	0	30102009	6112009
20360	203.0	2.0	2.0	2	3	60	0	7	1	29102009	6112009
20351	203.0	2.0	2.0	2	3	51	1	12	1	29102009	6112009
20352	203.0	2.0	2.0	2	3	52	0	7	1	29102009	6112009
20367	203.0	2.0	2.0	2	3	67	0	11	1	30102009	6112009
20369	203.0	2.0	2.0	2	3	69	0	14	1	30102009	6112009
20368	203.0	2.0	2.0	2	3	68	0	14	1	30102009	6112009
20350	203.0	2.0	2.0	2	3	50	0	14	0	29102009	6112009
20451	204.0	2.0	2.0	2	4	51	0	16	1	30102009	4112009
20462	204.0	2.0	2.0	2	4	62	0	14	1	30102009	4112009
20460	204.0	2.0	2.0	2	4	60	0	16	1	30102009	4112009
20464	204.0	2.0	2.0	2	4	64	0	13	1	30102009	5112009
20461	204.0	2.0	2.0	2	4	61	0	12	1	30102009	4112009
20468	204.0	2.0	2.0	2	4	68	1	7	1	30102009	5112009
20467	204.0	2.0	2.0	2	4	67	0	13	1	30112009	5112009
20466	204.0	2.0	2.0	2	4	66	0	12	0	30102009	5112009
20450	204.0	2.0	2.0	2	4	50	0	13	1	30102009	5112009
20465	204.0	2.0	2.0	2	4	65	0	16	1	30102009	5112009
20452	204.0	2.0	2.0	2	4	52	0	14	1	30102009	5112009
20463	204.0	2.0	2.0	2	4	63	0	13	1	30102009	4112009
20469	204.0	2.0	2.0	2	4	69	0	7	1	30102009	5112009
20564	205.0	1.0	2.0	2	5	64	0	16	0	30102009	5112009
20566	205.0	1.0	2.0	2	5	66	0	14	0	30102009	5112009
20562	205.0	1.0	2.0	2	5	62	0	7	0	30102009	5112009
20561	205.0	1.0	2.0	2	5	61	0	14	0	30102009	5112009
20568	205.0	1.0	2.0	2	5	68	0	7	1	30102009	5112009
20550	205.0	1.0	2.0	2	5	50	0	16	1	30102009	5112009
20569	205.0	1.0	2.0	2	5	69	0	14	0	30102009	6112009
20560	205.0	1.0	2.0	2	5	60	0	16	1	30102009	5112009
20563	205.0	1.0	2.0	2	5	63	0	1	0	30102009	5112009
20567	205.0	1.0	2.0	2	5	67	0	16	1	30102009	5112009
20552	205.0	1.0	2.0	2	5	52	0	12	0	30102009	5112009
20551	205.0	1.0	2.0	2	5	51	0	16	1	30102009	5112009
20565	205.0	1.0	2.0	2	5	65	0	7	0	30102009	5112009
20662	206.0	1.0	2.0	2	6	62	0	16	0	29102009	6112009
20664	206.0	1.0	2.0	2	6	64	0	11	0	29102009	6112009
20667	206.0	1.0	2.0	2	6	67	0	16	0	30102009	6112009
20666	206.0	1.0	2.0	2	6	66	0	11	0	30102009	6112009
20651	206.0	1.0	2.0	2	6	51	0	12	0	29102009	6112009
20660	206.0	1.0	2.0	2	6	60	0	12	0	29102009	6112009
20650	206.0	1.0	2.0	2	6	50	0	14	0	29102009	6112009
20661	206.0	1.0	2.0	2	6	61	0	14	0	29102009	6112009
20668	206.0	1.0	2.0	2	6	68	0	16	0	30102009	6112009
20663	206.0	1.0	2.0	2	6	63	0	16	0	29102009	6112009
20669	206.0	1.0	2.0	2	6	69	0	1	0	30102009	6112009
20665	206.0	1.0	2.0	2	6	65	0	11	0	29102009	6112009
20760	207.0	2.0	2.0	2	7	60	1	14	0	29102009	5112009
20752	207.0	2.0	2.0	2	7	52	0	14	0	29102009	5112009
20763	207.0	2.0	2.0	2	7	63	0	12	0	30102009	5112009
20753	207.0	2.0	2.0	2	7	53	0	11	0	29102009	5112009
20764	207.0	2.0	2.0	2	7	64	0	16	0	30102009	5112009
20767	207.0	2.0	2.0	2	7	67	0	7	0	30102009	6112009
20761	207.0	2.0	2.0	2	7	61	0	14	0	29102009	5112009
20766	207.0	2.0	2.0	2	7	66	0	7	0	30102009	6112009
20768	207.0	2.0	2.0	2	7	68	0	13	0	30102009	6112009
20750	207.0	2.0	2.0	2	7	50	0	14	0	29102009	5112009
20769	207.0	2.0	2.0	2	7	69	0	13	0	30102009	6112009
20762	207.0	2.0	2.0	2	7	62	0	11	0	29102009	5112009
20765	207.0	2.0	2.0	2	7	65	0	16	0	30102009	6112009
20865	208.0	1.0	2.0	2	8	65	0	14	0	2112009	6112009
20850	208.0	1.0	2.0	2	8	50	0	14	0	2112009	5112009
20852	208.0	1.0	2.0	2	8	52	0	14	0	2112009	5112009
20866	208.0	1.0	2.0	2	8	66	0	13	0	2112009	6112009
20860	208.0	1.0	2.0	2	8	60	0	13	0	2112009	5112009
20864	208.0	1.0	2.0	2	8	64	0	14	0	2112009	6112009
20862	208.0	1.0	2.0	2	8	62	0	7	0	2112009	6112009
20869	208.0	1.0	2.0	2	8	69	0	14	0	2112009	6112009
20853	208.0	1.0	2.0	2	8	53	0	7	0	2112009	5112009
20861	208.0	1.0	2.0	2	8	61	0	11	0	2112009	6112009
20863	208.0	1.0	2.0	2	8	63	0	12	0	2112009	6112009
20868	208.0	1.0	2.0	2	8	68	0	7	0	2112009	6112009
20867	208.0	1.0	2.0	2	8	67	0	14	0	2112009	6112009
20950	209.0	3.0	2.0	2	9	50	0	14	0	31102009	5112009
30167	301.0	2.0	3.0	3	1	67	0	13	0	2112009	5112009
30151	301.0	2.0	3.0	3	1	51	0	14	0	2112009	5112009
30161	301.0	2.0	3.0	3	1	61	0	14	0	2112009	5112009
30152	301.0	2.0	3.0	3	1	52	0	11	0	2112009	5112009
30150	301.0	2.0	3.0	3	1	50	0	11	1	2112009	5112009
30162	301.0	2.0	3.0	3	1	62	0	13	1	2112009	5112009
30163	301.0	2.0	3.0	3	1	63	0	12	0	2112009	5112009
30165	301.0	2.0	3.0	3	1	65	0	14	0	2112009	5112009
30160	301.0	2.0	3.0	3	1	60	0	13	0	2102009	5112009
30166	301.0	2.0	3.0	3	1	66	0	12	0	2112009	5112009
30164	301.0	2.0	3.0	3	1	64	0	11	0	2112009	5112009
30168	301.0	2.0	3.0	3	1	68	0	4	0	2112009	5112009
30251	302.0	2.0	3.0	3	2	51	0	13	0	30102009	6112009
30265	302.0	2.0	3.0	3	2	65	0	4	0	30102009	6112009
30268	302.0	2.0	3.0	3	2	68	0	13	0	30102009	6112009
30266	302.0	2.0	3.0	3	2	66	0	4	0	30102009	6112009
30261	302.0	2.0	3.0	3	2	61	0	16	0	30102009	6112009
30250	302.0	2.0	3.0	3	2	50	0	4	0	30102009	6112009
30262	302.0	2.0	3.0	3	2	62	0	12	0	30102009	6112009
30269	302.0	2.0	3.0	3	2	69	0	11	0	30102009	6112009
30263	302.0	2.0	3.0	3	2	63	0	12	0	30102009	6112009
30267	302.0	2.0	3.0	3	2	67	0	14	0	30102009	6112009
30264	302.0	2.0	3.0	3	2	64	0	12	0	30102009	6112009
30260	302.0	2.0	3.0	3	2	60	0	4	0	30102009	6112009
30367	303.0	1.0	3.0	3	3	67	0	11	1	2112009	5112009
30354	303.0	1.0	3.0	3	3	54	0	16	1	2112009	5112009
30366	303.0	1.0	3.0	3	3	66	0	13	1	2112009	5112009
30364	303.0	1.0	3.0	3	3	64	0	12	1	2112009	5112009
30350	303.0	1.0	3.0	3	3	50	0	12	0	2112009	5112009
30351	303.0	1.0	3.0	3	3	51	0	4	0	2112009	5112009
30361	303.0	1.0	3.0	3	3	61	0	14	0	2112009	4112009
30363	303.0	1.0	3.0	3	3	63	0	12	1	2112009	5112009
30365	303.0	1.0	3.0	3	3	65	0	12	0	2112009	5112009
30360	303.0	1.0	3.0	3	3	60	0	14	0	2112009	5112009
30368	303.0	1.0	3.0	3	3	68	0	13	0	2112009	5112009
30369	303.0	1.0	3.0	3	3	69	0	13	0	2112009	5112009
30362	303.0	1.0	3.0	3	3	62	0	12	0	2112009	5112009
30352	303.0	1.0	3.0	3	3	52	0	11	0	2112009	5112009
30452	304.0	3.0	3.0	3	4	52	0	13	1	30102009	5112009
30454	304.0	3.0	3.0	3	4	54	0	13	0	30112009	5112009
30450	304.0	3.0	3.0	3	4	50	0	14	0	30102009	5112009
30451	304.0	3.0	3.0	3	4	51	0	13	0	30112009	5112009
30453	304.0	3.0	3.0	3	4	53	0	13	0	30102009	5112009
30552	305.0	3.0	3.0	3	5	52	0	13	0	30122009	5122009
30550	305.0	3.0	3.0	3	5	50	0	13	0	30122009	5112009
30551	305.0	3.0	3.0	3	5	51	0	14	0	30122009	5112009
40151	401.0	3.0	3.0	4	1	51	0	12	0	3112009	4112009
40152	401.0	3.0	3.0	4	1	52	0	13	0	3112009	4112009
40150	401.0	3.0	3.0	4	1	50	0	16	0	3112009	4112009
40266	402.0	1.0	3.0	4	2	66	0	12	0	1112009	6112009
40265	402.0	1.0	3.0	4	2	65	0	14	0	1112009	6112009
40252	402.0	1.0	3.0	4	2	52	0	14	0	1112009	6112009
40262	402.0	1.0	3.0	4	2	62	0	13	0	1112009	6112009
40250	402.0	1.0	3.0	4	2	50		1	1	1112009	6112009
40263	402.0	1.0	3.0	4	2	63		12	0	1112009	6112009
40267	402.0	1.0	3.0	4	2	67		1	0	1112009	6112009
40264	402.0	1.0	3.0	4	2	64	0	16	0	1112009	6112009
40268	402.0	1.0	3.0	4	2	68	0	16	0	1112009	6112009
40260	402.0	1.0	3.0	4	2	60	0	13	0	1112009	6112009
40269	402.0	1.0	3.0	4	2	69	0	4	0	1112009	6112009
40251	402.0	1.0	3.0	4	2	51	0	12	0	1112009	6112009
40261	402.0	1.0	3.0	4	2	61	0	14	0	1112009	6112009
40354	403.0	1.0	3.0	4	3	54	0	16	1	30102009	4112009
40366	403.0	1.0	3.0	4	3	66	0	1	0	30102009	4112009
40364	403.0	1.0	3.0	4	3	64	0	13	0	30102009	4112009
40362	403.0	1.0	3.0	4	3	62	0	13	0	30102009	4112009
40367	403.0	1.0	3.0	4	3	67	0	13	0	30102009	4112009
40351	403.0	1.0	3.0	4	3	51	0	12	0		4112009
40363	403.0	1.0	3.0	4	3	63	0	13	0	30102009	4112009
40368	403.0	1.0	3.0	4	3	68	0	1	0	30102009	5112009
40352	403.0	1.0	3.0	4	3	52	0	14	0	30102009	4112009
40365	403.0	1.0	3.0	4	3	65	0	13	0	30102009	4112009
40353	403.0	1.0	3.0	4	3	53	0	13	0	30102009	4112009
40350	403.0	1.0	3.0	4	3	50	0	14	0	30102009	4112009
40361	403.0	1.0	3.0	4	3	61	0	13	0	30102009	4112009
40369	403.0	1.0	3.0	4	3	69	0	16	0	30102009	5112009
40360	403.0	1.0	3.0	4	3	60	0	13	0	30102009	4112009
40460	404.0	2.0	3.0	4	4	60	0	1	0	30102009	4112009
40465	404.0	2.0	3.0	4	4	65	0	4	0	30102009	4112009
40450	404.0	2.0	3.0	4	4	50	0	12	0	30102009	4112009
40451	404.0	2.0	3.0	4	4	51	0	11	1	30102009	4102009
40463	404.0	2.0	3.0	4	4	63	0	13	0	30102009	4112009
40468	404.0	2.0	3.0	4	4	68	0	16	0	30102009	4112009
40461	404.0	2.0	3.0	4	4	61	0	13	1	30102009	4112009
40464	404.0	2.0	3.0	4	4	64	0	4	0	30102009	4112009
40469	404.0	2.0	3.0	4	4	69	0	16	0	30102009	4112009
40453	404.0	2.0	3.0	4	4	53	0	4	0	30102009	4112009
40466	404.0	2.0	3.0	4	4	66	0	14	0	30102009	4112009
40462	404.0	2.0	3.0	4	4	62	0	11	1	30102009	4112009
40467	404.0	2.0	3.0	4	4	67	0	12	0	30102009	4112009
