district	village	villno	strno	group	hhid	codigo	e02	e03	e04	e05	e06	e07a	e07b	e08a	e08b	e09
1	15	115.0	1.0	1.0	11516	101	1	0	0	1						
1	15	115.0	1.0	1.0	11516	121	1	0	0	1						
1	15	115.0	1.0	1.0	11517	102	1	0	0	1						
1	15	115.0	1.0	1.0	11519	101	1	0	0	1						
1	15	115.0	1.0	1.0	11519	102	1	0	0	1						
1	15	115.0	1.0	1.0	11519	104	1	0	0	6						
1	16	116.0	1.0	1.0	11601	101	1	0	0	1						
1	16	116.0	1.0	1.0	11601	102	1	0	0	1						
1	16	116.0	1.0	1.0	11601	104	1	0	0	5						
1	16	116.0	1.0	1.0	11602	101	1	0	0	1						
1	16	116.0	1.0	1.0	11602	102	1	0	0	1						
1	16	116.0	1.0	1.0	11603	101	1	0	0	1						
1	16	116.0	1.0	1.0	11603	102	1	0	0	1						
1	16	116.0	1.0	1.0	11604	101	1	0	1	1	0	"COMPRA E VENDA DE FEIJAO"	4	4.0	7000	2
1	16	116.0	1.0	1.0	11604	102	1	0	0	1						
1	16	116.0	1.0	1.0	11606	101	1	0	0	1						
1	16	116.0	1.0	1.0	11606	102	1	0	0	1						
1	16	116.0	1.0	1.0	11606	103	1	0	0	5						
1	16	116.0	1.0	1.0	11607	101	1	0	0	1						
1	16	116.0	1.0	1.0	11607	102	1	1	0	1	0	"DEBULHA DE PRODUTOS AGRICOLAS"	2	1.0	100	2
1	16	116.0	1.0	1.0	11607	104	1	1	0	5	0	"DEBULHA DE PRODUTOS AGRICOLAS"	2	1.0	500	2
1	16	116.0	1.0	1.0	11607	105	1	1	0	5	0	"DEBULHA DE PRODUTOS AGRICOLAS"	2	1.0	500	2
1	16	116.0	1.0	1.0	11607	105	1	1	0	5	0	"DEBULHA DE PRODUTOS AGRICOLAS"	2	1.0	100	2
1	16	116.0	1.0	1.0	11608	101	1	0	0	1						
1	16	116.0	1.0	1.0	11608	102	1	0	0	1						
1	16	116.0	1.0	1.0	11609	101	1	0	0	1						
1	16	116.0	1.0	1.0	11609	102	1	0	0	1						
1	16	116.0	1.0	1.0	11609	203	1	0	0	5						
1	16	116.0	1.0	1.0	11610	101	1	0	0	1						
1	16	116.0	1.0	1.0	11610	102	1	0	0	1						
1	16	116.0	1.0	1.0	11612	101	1	0	0	1						
1	16	116.0	1.0	1.0	11612	102	1	0	0	1						
1	16	116.0	1.0	1.0	11612	103	1	0	0	5						
1	16	116.0	1.0	1.0	11612	104	1	0	0	5						
1	16	116.0	1.0	1.0	11613	102	1	1	0	1	0	"COLHEITA DE FEIJAO"	2	1.0	500	2
1	16	116.0	1.0	1.0	11613	103	1	0	0	5						
1	16	116.0	1.0	1.0	11614	101	1	0	0	1						
1	16	116.0	1.0	1.0	11614	121	1	0	0	1						
1	16	116.0	1.0	1.0	11615	102	1	0	0	1						
1	16	116.0	1.0	1.0	11615	103	1	0	0	5						
1	16	116.0	1.0	1.0	11616	101	1	0	0	1						
1	16	116.0	1.0	1.0	11616	102	1	0	0	1						
1	16	116.0	1.0	1.0	11616	103	1	0	0	5						
1	16	116.0	1.0	1.0	11616	104	1	0	0	5						
1	16	116.0	1.0	1.0	11617	102	1	1	0	1	0	"GANHO GANHO"	2	2.0	1100	2
1	16	116.0	1.0	1.0	11617	121	1	1	0	5	0	"GANHO GANHO"	2	1.0	500	2
1	16	116.0	1.0	1.0	11618	101	1	0	0	1						
1	16	116.0	1.0	1.0	11618	102	1	0	0	6						
1	16	116.0	1.0	1.0	11619	101	1	0	0	1						
1	16	116.0	1.0	1.0	11619	102	1	0	0	6						
1	16	116.0	1.0	1.0	11620	101	1	0	0	1						
1	16	116.0	1.0	1.0	11620	102	1	0	0	1						
1	17	117.0	1.0	2.0	11701	101	1	0	0	1						
1	17	117.0	1.0	2.0	11701	102	1	1	0	1	0	"AGRICULTURA"	2	0.3	100	2
1	17	117.0	1.0	2.0	11701	103	1	1	0	1	0	"AGRICULTURA"	2	0.3	100	2
1	17	117.0	1.0	2.0	11701	104	1	1	0	1	0	"AGRICULTURA"	2	0.3	100	2
1	17	117.0	1.0	2.0	11701	105	1	1	1	1	0	"AGRICULTURA"	2	0.3	100	2
1	17	117.0	1.0	2.0	11701	106	1	1	0	5	0	"AGRICULTURA"	2	0.3	100	2
1	17	117.0	1.0	2.0	11701	107	0	0	0	9						
1	17	117.0	1.0	2.0	11701	108	0	0	0	9						
1	17	117.0	1.0	2.0	11702	101	1	0	0	1						
1	17	117.0	1.0	2.0	11702	102	1	0	0	1						
1	17	117.0	1.0	2.0	11702	104	1	0	0	5						
1	17	117.0	1.0	2.0	11702	105	1	0	0	5						
1	17	117.0	1.0	2.0	11702	111	1	0	0	1						
1	17	117.0	1.0	2.0	11703	101	1	0	1	4	0	"TEM UMA BANCA"	3	12.0	70000	2
1	17	117.0	1.0	2.0	11703	102	1	0	0	1						
1	17	117.0	1.0	2.0	11704	101	1	1	0	3	1	"DAR AULA ADULTOS"	1	8.0	4800	1
1	17	117.0	1.0	2.0	11704	102	1	0	0	1						
1	17	117.0	1.0	2.0	11705	101	1	0	0	1						
1	17	117.0	1.0	2.0	11705	102	1	0	0	1						
1	17	117.0	1.0	2.0	11706	101	1	0	1	1	0	"VENDA DE MILHO"	6	4.0	18700	2
1	17	117.0	1.0	2.0	11706	102	1	1	0	4	0	"AGRICOLA"	2	0.1	500	2
1	17	117.0	1.0	2.0	11707	101	1	1	0	1	0	"TRABALHO ASSALARIADO"	2	2.0	5000	1
1	17	117.0	1.0	2.0	11707	102	1	0	0	1						
1	17	117.0	1.0	2.0	11707	103	1	0	0	5						
1	17	117.0	1.0	2.0	11707	104	1	0	0	5						
1	17	117.0	1.0	2.0	11708	101	1	0	0	1						
1	17	117.0	1.0	2.0	11708	102	1	0	0	1						
1	17	117.0	1.0	2.0	11708	103	1	0	0	5						
1	17	117.0	1.0	2.0	11709	101	1	0	0	1						
1	17	117.0	1.0	2.0	11709	102	1	0	0	1						
1	17	117.0	1.0	2.0	11710	101	1	1	0	1	0	"AGRICOLA"	2	0.2	1250	2
1	17	117.0	1.0	2.0	11710	102	1	1	0	1	0	"AGRICOLA"	2	0.2	1250	2
1	17	117.0	1.0	2.0	11710	103	1	0	0	5						
1	17	117.0	1.0	2.0	11710	104	0	0	0	9						
1	17	117.0	1.0	2.0	11711	101	1	0	1	1	0	"FABRICO DE ALCOOL"	7	11.0	13200	2
1	17	117.0	1.0	2.0	11711	102	1	0	0	1						
1	17	117.0	1.0	2.0	11711	103	1	0	0	5						
1	17	117.0	1.0	2.0	11711	104	1	0	0	1						
1	17	117.0	1.0	2.0	11711	105	1	0	0	5						
1	17	117.0	1.0	2.0	11711	111	1	0	0	1						
1	17	117.0	1.0	2.0	11712	101	1	1	0	3	0	"ESTIVADOR"	2	4.0	4900	2
1	17	117.0	1.0	2.0	11712	102	1	0	0	1						
1	17	117.0	1.0	2.0	11713	101	1	0	0	1						
1	17	117.0	1.0	2.0	11713	102	1	0	0	1						
1	17	117.0	1.0	2.0	11713	106	1	0	0	1						
1	17	117.0	1.0	2.0	11714	101	1	0	0	1						
1	17	117.0	1.0	2.0	11714	102	1	0	0	1						
1	17	117.0	1.0	2.0	11714	103	0	0	0	9						
1	17	117.0	1.0	2.0	11715	101	1	1	0	7	0	"DAR AULA"	1	5.0	2750	1
1	17	117.0	1.0	2.0	11715	102	1	0	1	1	0	"FABRICO DE PANELAS"	19	2.0	3000	2
1	17	117.0	1.0	2.0	11715	103	1	0	0	5						
1	17	117.0	1.0	2.0	11715	104	1	0	0	5						
1	17	117.0	1.0	2.0	11715	105	0	0	0	9						
1	17	117.0	1.0	2.0	11716	101	1	0	0	1						
1	17	117.0	1.0	2.0	11716	102	1	1	1	1	0	"VENDEDOR DE AMENDOIM"	4	3.0	72000	2
1	17	117.0	1.0	2.0	11717	101	1	1	0	1	0	"GANHO GANHO"	2	1.0	5000	2
1	17	117.0	1.0	2.0	11717	102	1	1	0	1	0	"GANHO GANHO"	2	0.5	1300	2
1	17	117.0	1.0	2.0	11718	101	1	0	0	1						
1	17	117.0	1.0	2.0	11718	102	1	0	0	1						
1	17	117.0	1.0	2.0	11718	103	1	0	0	6						
1	17	117.0	1.0	2.0	11718	104	0	0	0	9						
1	17	117.0	1.0	2.0	11719	101	1	1	0	1	1	"PULVERIZADOR"	2	0.5	2000	1
1	17	117.0	1.0	2.0	11719	102	1	0	0	1						
1	17	117.0	1.0	2.0	11719	103	1	0	0	5						
1	17	117.0	1.0	2.0	11719	104	1	0	0	5						
1	17	117.0	1.0	2.0	11719	105	1	0	0	5						
1	17	117.0	1.0	2.0	11719	106	0	0	0	9						
1	17	117.0	1.0	2.0	11719	107	1	0	0	1						
1	18	118.0	1.0	1.0	11801	101	0	1	0	2	1	"PLANTACAO DE TABACO"	1	8.0	27000	2
1	18	118.0	1.0	1.0	11801	102	1	0	0	1						
1	18	118.0	1.0	1.0	11803	101	1	0	0	1						
1	18	118.0	1.0	1.0	11803	111	1	0	0	1						
1	18	118.0	1.0	1.0	11804	102	1	0	0	1						
1	18	118.0	1.0	1.0	11804	104	1	0	0	1						
1	18	118.0	1.0	1.0	11805	101	1	0	0	1						
1	18	118.0	1.0	1.0	11805	102	1	0	0	1						
1	18	118.0	1.0	1.0	11805	121	1	0	0	1						
1	18	118.0	1.0	1.0	11805	122	1	0	0	1						
1	18	118.0	1.0	1.0	11806	101	1	0	0	1						
1	18	118.0	1.0	1.0	11806	102	1	0	0	1						
1	18	118.0	1.0	1.0	11807	102	1	0	0	1						
1	18	118.0	1.0	1.0	11807	121	1	0	0	1						
1	18	118.0	1.0	1.0	11808	101	1	0	0	1						
1	18	118.0	1.0	1.0	11808	102	1	0	0	1						
1	18	118.0	1.0	1.0	11808	103	1	0	0	1						
1	18	118.0	1.0	1.0	11811	101	1	0	1	4	0	"REVENDEDOR DE MILHO"	6	5.0	6000	2
1	18	118.0	1.0	1.0	11811	102	1	0	0	1						
1	18	118.0	1.0	1.0	11811	103	0	0	0	9						
1	18	118.0	1.0	1.0	11812	101	1	0	0	1						
1	18	118.0	1.0	1.0	11812	122	1	0	0	1						
1	18	118.0	1.0	1.0	11813	101	1	0	0	1						
1	18	118.0	1.0	1.0	11813	102	1	0	0	1						
1	18	118.0	1.0	1.0	11814	101	1	0	0	1						
1	18	118.0	1.0	1.0	11814	102	1	0	0	1						
1	18	118.0	1.0	1.0	11815	101	1	0	0	1						
1	18	118.0	1.0	1.0	11815	102	1	0	0	1						
1	18	118.0	1.0	1.0	11816	101	1	0	0	1						
1	18	118.0	1.0	1.0	11816	102	1	0	0	1						
1	18	118.0	1.0	1.0	11817	101	1	0	0	1						
1	18	118.0	1.0	1.0	11817	102	1	0	0	1						
1	18	118.0	1.0	1.0	11817	103	1	0	0	5						
2	1	201.0	2.0	3.0	20101	101	1	0	0	1						
2	1	201.0	2.0	3.0	20101	102	1	0	0	1						
2	1	201.0	2.0	3.0	20101	103	1	0	0	5						
2	1	201.0	2.0	3.0	20101	105	0	0	0	9						
2	1	201.0	2.0	3.0	20102	101	1	0	0	1						
2	1	201.0	2.0	3.0	20102	102	1	0	0	1						
2	1	201.0	2.0	3.0	20103	101	1	1	0	1	0	"GANHO GANHO"	2	0.5	50	1
2	1	201.0	2.0	3.0	20103	102	1	1	0	1	0	"GANHO GANHO"	2	0.1	100	1
2	1	201.0	2.0	3.0	20103	103	1	1	0	1	0	"GANHO GANHO"	2	0.3	70	1
2	1	201.0	2.0	3.0	20103	104	1	1	0	1	0	"GANHO GANHO"	2	0.1	5	1
2	1	201.0	2.0	3.0	20104	101	1	1	0	1	0	"GANHO GANHO"	2	6.0	500	1
2	1	201.0	2.0	3.0	20104	102	1	0	0	1						
2	1	201.0	2.0	3.0	20104	103	1	0	0	5						
2	1	201.0	2.0	3.0	20104	104	1	0	0	5						
2	1	201.0	2.0	3.0	20105	101	1	1	0	1	1	"GANHO GANHO"	2	0.2	1000	1
2	1	201.0	2.0	3.0	20105	102	1	1	0	1	1	"GANHO GANHO"	2	0.1	200	1
2	1	201.0	2.0	3.0	20105	103	1	1	0	5	1	"GANHO GANHO"	2	0.1	350	1
2	1	201.0	2.0	3.0	20105	104	1	0	0	5						
2	1	201.0	2.0	3.0	20105	105	1	0	0	5						
2	1	201.0	2.0	3.0	20105	106	1	0	0	6						
2	1	201.0	2.0	3.0	20106	101	1	0	0	1						
2	1	201.0	2.0	3.0	20106	102	1	0	0	6						
2	1	201.0	2.0	3.0	20106	104	1	1	0	5	0	"GANHO GANHO"	2	1.0	5	1
2	1	201.0	2.0	3.0	20106	105	1	1	0	5	0	"GANHO GANHO"	2	1.0	5	1
2	1	201.0	2.0	3.0	20106	107	0	0	0	9						
2	1	201.0	2.0	3.0	20107	101	1	0	0	1						
2	1	201.0	2.0	3.0	20107	102	1	0	0	6						
2	1	201.0	2.0	3.0	20107	103	1	0	0	6						
2	1	201.0	2.0	3.0	20107	104	1	0	0	5						
2	1	201.0	2.0	3.0	20107	121	1	0	0	1						
2	1	201.0	2.0	3.0	20108	101	1	1	0	1	0	"GANHO GANHO"	2	3.0	400	1
2	1	201.0	2.0	3.0	20108	102	0	0	0	9						
2	1	201.0	2.0	3.0	20108	103	1	1	0	5	1	"GANHO GANHO"	2	2.0	300	1
2	1	201.0	2.0	3.0	20108	104	1	1	0	5	0	"GANHO GANHO"	2	2.0	300	1
2	1	201.0	2.0	3.0	20108	105	1	0	0	5						
2	1	201.0	2.0	3.0	20109	101	1	0	1	1	0	"FABRICO DE BEBIDAS"	7	7.0	350	1
2	1	201.0	2.0	3.0	20109	102	1	0	0	1						
2	1	201.0	2.0	3.0	20109	103	1	0	0	5						
2	1	201.0	2.0	3.0	20109	104	1	0	0	5						
2	1	201.0	2.0	3.0	20110	101	1	0	0	1						
2	1	201.0	2.0	3.0	20110	102	1	0	0	1						
2	1	201.0	2.0	3.0	20110	103	1	1	1	5	0	"ARTESAO"	6	1.0	100	1
2	1	201.0	2.0	3.0	20110	104	0	0	0	9						
2	1	201.0	2.0	3.0	20110	105	0	0	0	9						
2	1	201.0	2.0	3.0	20111	101	1	0	1	4	0	"ARTESAO"	19	12.0	200	1
2	1	201.0	2.0	3.0	20111	102	1	0	0	6						
2	1	201.0	2.0	3.0	20112	101	1	1	1	1	0	"GANHO GANHO"	1	7.0	280	1
2	1	201.0	2.0	3.0	20112	102	1	1	1	1	0	"GANHO GANHO"	1	3.0	60	1
2	1	201.0	2.0	3.0	20113	101	1	1	0	1	0	"GANHO GANHO"	2	1.0	100	1
2	1	201.0	2.0	3.0	20113	102	1	0	0	1						
2	1	201.0	2.0	3.0	20113	103	1	0	0	5						
2	1	201.0	2.0	3.0	20113	104	1	0	0	5						
2	1	201.0	2.0	3.0	20113	105	1	0	0	5						
2	1	201.0	2.0	3.0	20113	106	1	0	0	5						
2	1	201.0	2.0	3.0	20114	101	1	0	1	1	0	"COMERCIANTE"	5	2.0	2000	1
2	1	201.0	2.0	3.0	20114	102	1	0	0	1						
2	1	201.0	2.0	3.0	20114	103	1	0	0	1						
2	1	201.0	2.0	3.0	20114	104	0	0	0	9						
2	1	201.0	2.0	3.0	20114	105	0	0	0	9						
2	1	201.0	2.0	3.0	20115	101	1	0	1	1	0	"COMPRA E VENDA DE SABAO"	6	4.0	300	1
2	1	201.0	2.0	3.0	20115	102	1	0	0	1						
2	1	201.0	2.0	3.0	20116	101	1	0	0	1						
2	1	201.0	2.0	3.0	20116	102	1	1	0	6	0	"GANHO GANHO"	2	1.0	20	1
2	1	201.0	2.0	3.0	20117	102	1	1	0	1	0	"GANHO GANHO"	2	2.0	250	1
2	1	201.0	2.0	3.0	20117	104	1	1	0	1	0	"GANHO GANHO"	2	1.0	30	1
2	1	201.0	2.0	3.0	20117	105	1	0	0	5						
2	1	201.0	2.0	3.0	20118	101	1	1	0	2	1	"GANHO GANHO"	2	1.0	300	1
2	1	201.0	2.0	3.0	20118	102	1	1	0	2	1	"GANHO GANHO"	2	0.3	90	1
2	1	201.0	2.0	3.0	20119	101	1	0	0	1						
2	1	201.0	2.0	3.0	20119	102	1	0	0	6						
2	1	201.0	2.0	3.0	20119	103	1	0	0	5						
2	1	201.0	2.0	3.0	20119	104	1	0	0	5						
2	1	201.0	2.0	3.0	20119	105	1	0	0	1						
2	1	201.0	2.0	3.0	20120	101	1	0	1	1	1	"GANHO GANHO"	4	7.0	4000	1
2	1	201.0	2.0	3.0	20120	102	1	0	0	1						
2	1	201.0	2.0	3.0	20120	105	1	0	0	5						
2	1	201.0	2.0	3.0	20120	106	1	0	0	5						
2	1	201.0	2.0	3.0	20120	107	1	0	0	5						
2	2	202.0	2.0	3.0	20201	101	1	0	1	1	0	"VENDE BEBIDAS"	7	6.0	12000	1
2	2	202.0	2.0	3.0	20201	102	1	0	1	1	0	"NEGOCIANTE DE BEBIDAS"	7	6.0	12000	1
2	2	202.0	2.0	3.0	20201	105	1	0	0	5						
2	2	202.0	2.0	3.0	20201	106	1	0	0	5						
2	2	202.0	2.0	3.0	20201	107	1	0	0	5						
2	2	202.0	2.0	3.0	20201	108	1	0	0	5						
2	2	202.0	2.0	3.0	20201	109	1	0	0	5						
2	2	202.0	2.0	3.0	20202	101	1	0	1	1	0	"TRANCA ESTEIRAS"	2	1.0	240	1
2	2	202.0	2.0	3.0	20202	102	1	0	0	1						
2	2	202.0	2.0	3.0	20202	103	1	0	0	5						
2	2	202.0	2.0	3.0	20202	104	1	0	0	5						
2	2	202.0	2.0	3.0	20202	105	1	0	0	5						
2	2	202.0	2.0	3.0	20203	101	1	0	0	1						
2	2	202.0	2.0	3.0	20203	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	200	1
2	2	202.0	2.0	3.0	20203	104	1	1	0	5	0	"TRABALHO CASUAL"	2	1.0	200	1
2	2	202.0	2.0	3.0	20203	105	0	0	0	9						
2	2	202.0	2.0	3.0	20204	101	1	1	0	1	0	"AGRICULTURA"	1	3.0	400	1
2	2	202.0	2.0	3.0	20204	102	1	0	0	6						
2	2	202.0	2.0	3.0	20204	111	1	0	0	5						
2	2	202.0	2.0	3.0	20205	104	1	1	0	2	0	"MACHAMBA"	1	6.0	400	1
2	2	202.0	2.0	3.0	20205	105	0	1	0	2	0	"MACHAMBA"	1	2.0	100	1
2	2	202.0	2.0	3.0	20205	106	1	0	0	5						
2	2	202.0	2.0	3.0	20205	107	1	0	0	6						
2	2	202.0	2.0	3.0	20205	108	0	0	0	9						
2	2	202.0	2.0	3.0	20205	121	1	0	1	1	0	"VENDE SABAO"	4	12.0	1000	1
2	2	202.0	2.0	3.0	20205	122	1	0	0	1						
2	2	202.0	2.0	3.0	20205	123	1	0	0	5						
2	2	202.0	2.0	3.0	20205	124	1	0	0	5						
2	2	202.0	2.0	3.0	20206	101	1	0	0	1						
2	2	202.0	2.0	3.0	20206	102	1	0	0	1						
2	2	202.0	2.0	3.0	20206	103	1	0	0	5						
2	2	202.0	2.0	3.0	20207	102	1	1	0	1	1	"GANHO GANHO"	2	1.0	300	1
2	2	202.0	2.0	3.0	20207	103	1	0	0	5						
2	2	202.0	2.0	3.0	20208	101	1	0	0	1						
2	2	202.0	2.0	3.0	20208	102	1	0	0	1						
2	2	202.0	2.0	3.0	20208	103	1	0	0	1						
2	2	202.0	2.0	3.0	20208	106	1	0	0	1						
2	2	202.0	2.0	3.0	20208	107	1	0	0	1						
2	2	202.0	2.0	3.0	20208	108	1	0	0	1						
2	2	202.0	2.0	3.0	20208	109	1	0	0	1						
2	2	202.0	2.0	3.0	20208	110	1	0	0	1						
2	2	202.0	2.0	3.0	20208	111	1	0	0	1						
2	2	202.0	2.0	3.0	20209	102	1	1	0	1	1	"GANHO GANHO"	2	1.0	50	1
2	2	202.0	2.0	3.0	20209	103	1	0	0	5						
2	2	202.0	2.0	3.0	20209	104	1	0	0	5						
2	2	202.0	2.0	3.0	20210	101	1	1	1	3	1	"MOAGEIRO"	1	12.0	3000	1
2	2	202.0	2.0	3.0	20210	102	1	1	1	2	0	"CAPINAR"	1	2.0	300	1
2	2	202.0	2.0	3.0	20210	103	1	0	0	5						
2	2	202.0	2.0	3.0	20210	104	1	0	0	5						
2	2	202.0	2.0	3.0	20210	121	1	0	0	1						
2	2	202.0	2.0	3.0	20211	101	1	0	1	1	0	"FABRICO DE BEBIDAS"	7	5.0	2000	1
2	2	202.0	2.0	3.0	20211	102	0	0	0	9						
2	2	202.0	2.0	3.0	20211	111	1	0	1	1	0	"VENDE GALINHAS"	6	12.0	18000	1
2	2	202.0	2.0	3.0	20212	101	1	1	0	1	0	"FABRICO DE TIJOLO"	2	1.0	200	1
2	2	202.0	2.0	3.0	20212	102	1	1	0	1	0	"CAPINAR"	2	2.0	600	1
2	2	202.0	2.0	3.0	20212	103	1	0	0	5						
2	2	202.0	2.0	3.0	20213	101	1	0	0	1						
2	2	202.0	2.0	3.0	20213	121	1	1	0	2	0	"VENDE TABACO"	1	9.0	4500	1
2	2	202.0	2.0	3.0	20214	101	1	1	0	2	1	"LAVRAR A TERRA"	2	6.0	1800	1
2	2	202.0	2.0	3.0	20214	103	1	0	0	5						
2	2	202.0	2.0	3.0	20215	101	1	0	1	1	0	"VENDE BEBIDA"	3	12.0	7000	1
2	2	202.0	2.0	3.0	20215	102	1	0	0	1						
2	2	202.0	2.0	3.0	20216	101	1	0	1	1	0	"VENDE GALINHA"	6	4.0	1000	1
2	2	202.0	2.0	3.0	20216	102	1	0	0	1						
2	2	202.0	2.0	3.0	20216	103	0	0	0	9						
2	2	202.0	2.0	3.0	20216	104	0	0	0	9						
2	2	202.0	2.0	3.0	20217	101	1	1	0	2	0	"MACHAMBA PRIVADA"	1	12.0	300	1
2	2	202.0	2.0	3.0	20217	102	1	1	0	1	0	"MACHAMBA PRIVADA"	1	1.0	80	1
2	2	202.0	2.0	3.0	20217	103	1	1	0	1	0	"MACHAMBA PROPRIA"	1	1.0	100	1
2	2	202.0	2.0	3.0	20217	104	0	0	0	9						
2	2	202.0	2.0	3.0	20217	105	1	0	0	5						
2	2	202.0	2.0	3.0	20217	106	1	1	0	5	0	"MACHAMBA PRIVADA"	1	2.0	40	1
2	2	202.0	2.0	3.0	20217	107	0	0	0	9						
2	2	202.0	2.0	3.0	20218	101	1	0	1	1	0	"GANHO GANHO"	2	1.0	350	1
2	2	202.0	2.0	3.0	20218	102	1	0	0	1						
2	2	202.0	2.0	3.0	20219	101	1	1	1	4	1	"FABRICO DE BEBIDA"	7	2.0	600	1
2	2	202.0	2.0	3.0	20219	102	1	0	1	4	1	"FABRICO DE BEBIDA"	7	2.0	600	1
2	2	202.0	2.0	3.0	20219	103	1	1	0	3	1	"COMPRADOR DE MILHO"	2	2.0	300	1
2	2	202.0	2.0	3.0	20219	104	1	0	1	1	0	"VENDE CABANGA"	6	1.0	210	1
2	2	202.0	2.0	3.0	20220	101	1	1	0	3	0	"FABRICO DE TIJOLOS"	2	1.0	800	1
2	2	202.0	2.0	3.0	20220	102	1	0	0	6						
2	3	203.0	2.0	2.0	20301	101	1	0	1	1	0	"FABRICO DE BEBIDA"	7	4.0	2000	1
2	3	203.0	2.0	2.0	20301	102	1	0	0	1						
2	3	203.0	2.0	2.0	20301	105	1	0	0	5						
2	3	203.0	2.0	2.0	20301	106	1	0	0	5						
2	3	203.0	2.0	2.0	20302	101	1	0	0	1						
2	3	203.0	2.0	2.0	20302	102	1	0	0	1						
2	3	203.0	2.0	2.0	20302	103	1	0	0	5						
2	3	203.0	2.0	2.0	20302	104	1	0	0	5						
2	3	203.0	2.0	2.0	20302	105	1	0	0	5						
2	3	203.0	2.0	2.0	20302	106	1	0	0	5						
2	3	203.0	2.0	2.0	20303	101	1	0	1	1	0	"COMERCIANTE"	4	3.0	1500	1
2	3	203.0	2.0	2.0	20303	102	1	0	0	1						
2	3	203.0	2.0	2.0	20303	103	1	0	0	5						
2	3	203.0	2.0	2.0	20303	104	0	0	0	9						
2	3	203.0	2.0	2.0	20303	105	0	0	0	9						
2	3	203.0	2.0	2.0	20304	101	1	0	0	1						
2	3	203.0	2.0	2.0	20304	102	1	0	0	1						
2	3	203.0	2.0	2.0	20305	101	1	0	0	1						
2	3	203.0	2.0	2.0	20305	102	1	0	0	1						
2	3	203.0	2.0	2.0	20305	103	1	1	0	1	1	"GANHO GANHO"	2	0.1	50	1
2	3	203.0	2.0	2.0	20305	104	1	0	0	1						
2	3	203.0	2.0	2.0	20306	101	1	0	0	1						
2	3	203.0	2.0	2.0	20306	102	1	0	0	6						
2	3	203.0	2.0	2.0	20306	103	1	0	0	5						
2	3	203.0	2.0	2.0	20306	104	1	0	0	5						
2	3	203.0	2.0	2.0	20306	105	1	0	0	5						
2	3	203.0	2.0	2.0	20306	106	1	0	0	5						
2	3	203.0	2.0	2.0	20306	111	1	0	0	5						
2	3	203.0	2.0	2.0	20307	101	1	0	0	6						
2	3	203.0	2.0	2.0	20308	101	1	1	0	3	0	"PROFESSOR"	1	12.0		
2	3	203.0	2.0	2.0	20308	102	1	0	0	1						
2	3	203.0	2.0	2.0	20308	103	1	0	0	5						
2	3	203.0	2.0	2.0	20308	104	1	0	0	5						
2	3	203.0	2.0	2.0	20308	105	1	0	0	5						
2	3	203.0	2.0	2.0	20309	101	1	0	0	1						
2	3	203.0	2.0	2.0	20309	102	1	0	0	1						
2	3	203.0	2.0	2.0	20309	103	1	0	0	5						
2	3	203.0	2.0	2.0	20309	104	1	0	0	5						
2	3	203.0	2.0	2.0	20309	105	0	0	0	9						
2	3	203.0	2.0	2.0	20310	101	1	0	0	1						
2	3	203.0	2.0	2.0	20310	102	1	0	0	1						
2	3	203.0	2.0	2.0	20310	103	1	0	1	1	1	"COMERCIANTE"	6	3.0	1000	1
2	3	203.0	2.0	2.0	20310	104	1	1	0	7	1	"COMERCIANTE"	2	6.0	600	1
2	3	203.0	2.0	2.0	20310	105	1	0	0	1						
2	3	203.0	2.0	2.0	20310	121	0	0	0	9						
2	3	203.0	2.0	2.0	20311	101	1	0	0	1						
2	3	203.0	2.0	2.0	20311	102	1	0	0	6						
2	3	203.0	2.0	2.0	20312	101	1	1	0	3	0	"MAMBO"	1	12.0	4800	1
2	3	203.0	2.0	2.0	20312	102	1	0	0	1						
2	3	203.0	2.0	2.0	20312	103	1	0	0	5						
2	3	203.0	2.0	2.0	20313	101	1	0	0	1						
2	3	203.0	2.0	2.0	20313	102	1	0	0	1						
2	3	203.0	2.0	2.0	20313	104	1	0	0	5						
2	3	203.0	2.0	2.0	20313	105	1	0	0	5						
2	3	203.0	2.0	2.0	20313	106	1	0	0	5						
2	3	203.0	2.0	2.0	20314	101	1	0	0	1						
2	3	203.0	2.0	2.0	20314	102	1	0	0	1						
2	3	203.0	2.0	2.0	20314	103	1	0	0	5						
2	3	203.0	2.0	2.0	20314	104	1	0	0	5						
2	3	203.0	2.0	2.0	20315	101	1	1	0	2	1	"REGULO"	1	6.0	800	1
2	3	203.0	2.0	2.0	20315	102	1	0	0	1						
2	3	203.0	2.0	2.0	20315	103	1	0	0	5						
2	3	203.0	2.0	2.0	20316	101	1	0	0	1						
2	3	203.0	2.0	2.0	20316	102	1	0	0	1						
2	3	203.0	2.0	2.0	20316	103	1	1	0	1	0	"GANHO GANHO"	2	0.1	20	1
2	3	203.0	2.0	2.0	20316	104	1	0	0	5						
2	3	203.0	2.0	2.0	20317	101	1	0	0	1						
2	3	203.0	2.0	2.0	20317	102	1	0	0	1						
2	3	203.0	2.0	2.0	20317	103	1	0	0	1						
2	3	203.0	2.0	2.0	20317	104	1	0	0	1						
2	3	203.0	2.0	2.0	20318	101	1	1	0	1	0	"GANHO GANHO"	2	1.0	560	1
2	3	203.0	2.0	2.0	20318	102	1	0	0	1						
