hhid	line	district	village	villno	strno	group	h07	h08	h09	h10
40114	7	4	1	401.0	3.0	3.0	107	0		
40115	6	4	1	401.0	3.0	3.0	106	0		
40115	7	4	1	401.0	3.0	3.0	107	0		
40115	10	4	1	401.0	3.0	3.0	110	0		
40115	4	4	1	401.0	3.0	3.0	104	0		
40115	9	4	1	401.0	3.0	3.0	109	0		
40115	1	4	1	401.0	3.0	3.0	101	0		
40115	3	4	1	401.0	3.0	3.0	103	1	0	11
40115	5	4	1	401.0	3.0	3.0	105	0		
40115	2	4	1	401.0	3.0	3.0	102	0		
40116	5	4	1	401.0	3.0	3.0	105	0		
40116	10	4	1	401.0	3.0	3.0	110	0		
40116	9	4	1	401.0	3.0	3.0	109	0		
40116	6	4	1	401.0	3.0	3.0	106	0		
40116	2	4	1	401.0	3.0	3.0	102	0		
40116	4	4	1	401.0	3.0	3.0	104	0		
40116	7	4	1	401.0	3.0	3.0	107	0		
40116	1	4	1	401.0	3.0	3.0	101	0		
40116	3	4	1	401.0	3.0	3.0	103	1	0	11
40117	3	4	1	401.0	3.0	3.0	103	1	0	11
40117	2	4	1	401.0	3.0	3.0	102	0		
40117	6	4	1	401.0	3.0	3.0	106	0		
40117	7	4	1	401.0	3.0	3.0	107	0		
40117	4	4	1	401.0	3.0	3.0	104	0		
40117	9	4	1	401.0	3.0	3.0	109	0		
40117	10	4	1	401.0	3.0	3.0	110	0		
40117	1	4	1	401.0	3.0	3.0	101	0		
40117	5	4	1	401.0	3.0	3.0	105	0		
40118	6	4	1	401.0	3.0	3.0	106	0		
40118	3	4	1	401.0	3.0	3.0	103	1	0	11
40118	2	4	1	401.0	3.0	3.0	102	0		
40118	1	4	1	401.0	3.0	3.0	101	0		
40118	4	4	1	401.0	3.0	3.0	104	0		
40118	10	4	1	401.0	3.0	3.0	110	0		
40118	7	4	1	401.0	3.0	3.0	107	0		
40118	9	4	1	401.0	3.0	3.0	109	0		
40118	5	4	1	401.0	3.0	3.0	105	0		
40119	3	4	1	401.0	3.0	3.0	103	1	0	11
40119	7	4	1	401.0	3.0	3.0	107	0		
40119	9	4	1	401.0	3.0	3.0	109	0		
40119	10	4	1	401.0	3.0	3.0	110	0		
40119	2	4	1	401.0	3.0	3.0	102	0		
40119	6	4	1	401.0	3.0	3.0	106	0		
40119	5	4	1	401.0	3.0	3.0	105	0		
40119	1	4	1	401.0	3.0	3.0	101	0		
40119	4	4	1	401.0	3.0	3.0	104	0		
40120	1	4	1	401.0	3.0	3.0	101	0		
40120	5	4	1	401.0	3.0	3.0	105	0		
40120	10	4	1	401.0	3.0	3.0	110	0		
40120	3	4	1	401.0	3.0	3.0	103	1	0	11
40120	4	4	1	401.0	3.0	3.0	104	0		
40120	6	4	1	401.0	3.0	3.0	106	0		
40120	9	4	1	401.0	3.0	3.0	109	0		
40120	2	4	1	401.0	3.0	3.0	102	0		
40120	7	4	1	401.0	3.0	3.0	107	0		
40201	4	4	2	402.0	3.0	1.0	104	0		
40201	2	4	2	402.0	3.0	1.0	102	1		
40201	9	4	2	402.0	3.0	1.0	109	0		
40201	7	4	2	402.0	3.0	1.0	107	0		
40201	6	4	2	402.0	3.0	1.0	106	0		
40201	1	4	2	402.0	3.0	1.0	101	0		
40201	3	4	2	402.0	3.0	1.0	103	1	0	11
40201	5	4	2	402.0	3.0	1.0	105	0		
40201	10	4	2	402.0	3.0	1.0	110	0		
40202	4	4	2	402.0	3.0	1.0	104	0		
40202	5	4	2	402.0	3.0	1.0	105	0		
40202	9	4	2	402.0	3.0	1.0	109	0		
40202	6	4	2	402.0	3.0	1.0	106	0		
40202	7	4	2	402.0	3.0	1.0	107	0		
40202	10	4	2	402.0	3.0	1.0	110	0		
40202	3	4	2	402.0	3.0	1.0	103	1	0	11
40202	2	4	2	402.0	3.0	1.0	102	0		
40202	1	4	2	402.0	3.0	1.0	101	0		
40203	6	4	2	402.0	3.0	1.0	106	0		
40203	3	4	2	402.0	3.0	1.0	103	1	0	11
40203	7	4	2	402.0	3.0	1.0	107	0		
40203	2	4	2	402.0	3.0	1.0	102	0		
40203	4	4	2	402.0	3.0	1.0	104	0		
40203	5	4	2	402.0	3.0	1.0	105	0		
40203	10	4	2	402.0	3.0	1.0	110	0		
40203	9	4	2	402.0	3.0	1.0	109	0		
40203	1	4	2	402.0	3.0	1.0	101	0		
40204	9	4	2	402.0	3.0	1.0	109	0		
40204	5	4	2	402.0	3.0	1.0	105	0		
40204	1	4	2	402.0	3.0	1.0	101	0		
40204	7	4	2	402.0	3.0	1.0	107	0		
40204	3	4	2	402.0	3.0	1.0	103	1	0	11
40204	6	4	2	402.0	3.0	1.0	106	0		
40204	10	4	2	402.0	3.0	1.0	110	0		
40204	4	4	2	402.0	3.0	1.0	104	0		
40204	2	4	2	402.0	3.0	1.0	102	0		
40205	4	4	2	402.0	3.0	1.0	104	1	1	6
40205	3	4	2	402.0	3.0	1.0	103	1	0	11
40205	7	4	2	402.0	3.0	1.0	107	0		
40205	9	4	2	402.0	3.0	1.0	109	0		
40205	2	4	2	402.0	3.0	1.0	102	0		
40205	6	4	2	402.0	3.0	1.0	106	0		
40205	5	4	2	402.0	3.0	1.0	105	0		
40205	10	4	2	402.0	3.0	1.0	110	0		
40205	1	4	2	402.0	3.0	1.0	101	1		
40206	7	4	2	402.0	3.0	1.0	107	0		
40206	3	4	2	402.0	3.0	1.0	103	1	0	11
40206	2	4	2	402.0	3.0	1.0	102	1		
40206	4	4	2	402.0	3.0	1.0	104	1	1	6
40206	1	4	2	402.0	3.0	1.0	101	0		
40206	9	4	2	402.0	3.0	1.0	109	0		
40206	5	4	2	402.0	3.0	1.0	105	0		
40206	10	4	2	402.0	3.0	1.0	110	0		
40206	6	4	2	402.0	3.0	1.0	106	0		
40207	9	4	2	402.0	3.0	1.0	109	0		
40207	5	4	2	402.0	3.0	1.0	105	0		
40207	1	4	2	402.0	3.0	1.0	101	0		
40207	2	4	2	402.0	3.0	1.0	102	0		
40207	3	4	2	402.0	3.0	1.0	103	1	0	11
40207	4	4	2	402.0	3.0	1.0	104	0		
40207	7	4	2	402.0	3.0	1.0	107	0		
40207	10	4	2	402.0	3.0	1.0	110	0		
40207	6	4	2	402.0	3.0	1.0	106	0		
40208	4	4	2	402.0	3.0	1.0	104	0		
40208	10	4	2	402.0	3.0	1.0	110	0		
40208	5	4	2	402.0	3.0	1.0	105	0		
40208	7	4	2	402.0	3.0	1.0	107	0		
40208	2	4	2	402.0	3.0	1.0	102	1		
40208	3	4	2	402.0	3.0	1.0	103	1	0	11
40208	1	4	2	402.0	3.0	1.0	101	0		
40208	9	4	2	402.0	3.0	1.0	109	0		
40208	6	4	2	402.0	3.0	1.0	106	0		
40209	2	4	2	402.0	3.0	1.0	102	1		
40209	9	4	2	402.0	3.0	1.0	109	0		
40209	1	4	2	402.0	3.0	1.0	101	0		
40209	6	4	2	402.0	3.0	1.0	106	0		
40209	10	4	2	402.0	3.0	1.0	110	0		
40209	5	4	2	402.0	3.0	1.0	105	0		
40209	4	4	2	402.0	3.0	1.0	104	0		
40209	3	4	2	402.0	3.0	1.0	103	1	0	11
40209	7	4	2	402.0	3.0	1.0	107	0		
40210	3	4	2	402.0	3.0	1.0	103	1	0	11
40210	9	4	2	402.0	3.0	1.0	109	0		
40210	5	4	2	402.0	3.0	1.0	105	0		
40210	7	4	2	402.0	3.0	1.0	107	0		
40210	2	4	2	402.0	3.0	1.0	102	0		
40210	4	4	2	402.0	3.0	1.0	104	0		
40210	6	4	2	402.0	3.0	1.0	106	0		
40210	10	4	2	402.0	3.0	1.0	110	0		
40210	1	4	2	402.0	3.0	1.0	101	0		
40211	9	4	2	402.0	3.0	1.0	109	0		
40211	1	4	2	402.0	3.0	1.0	101	0		
40211	4	4	2	402.0	3.0	1.0	104	0		
40211	5	4	2	402.0	3.0	1.0	105	0		
40211	10	4	2	402.0	3.0	1.0	110	0		
40211	6	4	2	402.0	3.0	1.0	106	0		
40211	2	4	2	402.0	3.0	1.0	102	1		
40211	3	4	2	402.0	3.0	1.0	103	1	0	11
40211	7	4	2	402.0	3.0	1.0	107	0		
40212	2	4	2	402.0	3.0	1.0	102	0		
40212	3	4	2	402.0	3.0	1.0	103	1	0	11
40212	10	4	2	402.0	3.0	1.0	110	0		
40212	9	4	2	402.0	3.0	1.0	109	0		
40212	4	4	2	402.0	3.0	1.0	104	0		
40212	6	4	2	402.0	3.0	1.0	106	0		
40212	5	4	2	402.0	3.0	1.0	105	0		
40212	1	4	2	402.0	3.0	1.0	101	0		
40212	7	4	2	402.0	3.0	1.0	107	0		
40213	3	4	2	402.0	3.0	1.0	103	1	0	11
40213	5	4	2	402.0	3.0	1.0	105	0		
40213	2	4	2	402.0	3.0	1.0	102	1		
40213	7	4	2	402.0	3.0	1.0	107	0		
40213	1	4	2	402.0	3.0	1.0	101	0		
40213	6	4	2	402.0	3.0	1.0	106	0		
40213	10	4	2	402.0	3.0	1.0	110	0		
40213	9	4	2	402.0	3.0	1.0	109	0		
40213	4	4	2	402.0	3.0	1.0	104	0		
40214	4	4	2	402.0	3.0	1.0	104	0		
40214	7	4	2	402.0	3.0	1.0	107	0		
40214	6	4	2	402.0	3.0	1.0	106	0		
40214	5	4	2	402.0	3.0	1.0	105	0		
40214	10	4	2	402.0	3.0	1.0	110	0		
40214	9	4	2	402.0	3.0	1.0	109	0		
40214	2	4	2	402.0	3.0	1.0	102	0		
40214	1	4	2	402.0	3.0	1.0	101	0		
40214	3	4	2	402.0	3.0	1.0	103	1	0	11
40215	5	4	2	402.0	3.0	1.0	105	0		
40215	3	4	2	402.0	3.0	1.0	103	1	0	11
40215	7	4	2	402.0	3.0	1.0	107	0		
40215	9	4	2	402.0	3.0	1.0	109	0		
40215	2	4	2	402.0	3.0	1.0	102	1		
40215	10	4	2	402.0	3.0	1.0	110	0		
40215	4	4	2	402.0	3.0	1.0	104	0		
40215	1	4	2	402.0	3.0	1.0	101	0		
40215	6	4	2	402.0	3.0	1.0	106	0		
40216	7	4	2	402.0	3.0	1.0	107	0		
40216	9	4	2	402.0	3.0	1.0	109	0		
40216	6	4	2	402.0	3.0	1.0	106	0		
40216	1	4	2	402.0	3.0	1.0	101	0		
40216	5	4	2	402.0	3.0	1.0	105	0		
40216	4	4	2	402.0	3.0	1.0	104	0		
40216	2	4	2	402.0	3.0	1.0	102	0		
40216	10	4	2	402.0	3.0	1.0	110	0		
40216	3	4	2	402.0	3.0	1.0	103	1	0	11
40217	1	4	2	402.0	3.0	1.0	101	0		
40217	10	4	2	402.0	3.0	1.0	110	0		
40217	5	4	2	402.0	3.0	1.0	105	0		
40217	4	4	2	402.0	3.0	1.0	104	0		
40217	3	4	2	402.0	3.0	1.0	103	1	0	11
40217	2	4	2	402.0	3.0	1.0	102	0		
40217	6	4	2	402.0	3.0	1.0	106	0		
40217	9	4	2	402.0	3.0	1.0	109	0		
40217	7	4	2	402.0	3.0	1.0	107	0		
40218	3	4	2	402.0	3.0	1.0	103	1	0	11
40218	7	4	2	402.0	3.0	1.0	107	0		
40218	2	4	2	402.0	3.0	1.0	102	0		
40218	1	4	2	402.0	3.0	1.0	101	0		
40218	4	4	2	402.0	3.0	1.0	104	0		
40218	9	4	2	402.0	3.0	1.0	109	0		
40218	5	4	2	402.0	3.0	1.0	105	0		
40218	6	4	2	402.0	3.0	1.0	106	0		
40218	10	4	2	402.0	3.0	1.0	110	0		
40219	5	4	2	402.0	3.0	1.0	105	0		
40219	7	4	2	402.0	3.0	1.0	107	0		
40219	9	4	2	402.0	3.0	1.0	109	0		
40219	6	4	2	402.0	3.0	1.0	106	0		
40219	1	4	2	402.0	3.0	1.0	101	0		
40219	10	4	2	402.0	3.0	1.0	110	0		
40219	3	4	2	402.0	3.0	1.0	103	1	0	11
40219	4	4	2	402.0	3.0	1.0	104	0		
40219	2	4	2	402.0	3.0	1.0	102	0		
40301	1	4	3	403.0	3.0	1.0	101	0		
40301	10	4	3	403.0	3.0	1.0	110	0		
40301	5	4	3	403.0	3.0	1.0	105	0		
40301	3	4	3	403.0	3.0	1.0	103	1	0	11
40301	7	4	3	403.0	3.0	1.0	107	0		
40301	2	4	3	403.0	3.0	1.0	102	0		
40301	4	4	3	403.0	3.0	1.0	104	0		
40301	6	4	3	403.0	3.0	1.0	106	0		
40301	9	4	3	403.0	3.0	1.0	109	0		
40302	3	4	3	403.0	3.0	1.0	103	1	0	11
40302	1	4	3	403.0	3.0	1.0	101	0		
40302	9	4	3	403.0	3.0	1.0	109	0		
40302	2	4	3	403.0	3.0	1.0	102	1		
40302	5	4	3	403.0	3.0	1.0	105	0		
40302	6	4	3	403.0	3.0	1.0	106	0		
40302	4	4	3	403.0	3.0	1.0	104	0		
40302	7	4	3	403.0	3.0	1.0	107	0		
40302	10	4	3	403.0	3.0	1.0	110	0		
40303	10	4	3	403.0	3.0	1.0	110	0		
40303	6	4	3	403.0	3.0	1.0	106	0		
40303	3	4	3	403.0	3.0	1.0	103	1	0	11
40303	4	4	3	403.0	3.0	1.0	104	0		
40303	9	4	3	403.0	3.0	1.0	109	0		
40303	7	4	3	403.0	3.0	1.0	107	0		
40303	5	4	3	403.0	3.0	1.0	105	0		
40303	1	4	3	403.0	3.0	1.0	101	0		
40303	2	4	3	403.0	3.0	1.0	102	0		
40304	4	4	3	403.0	3.0	1.0	104	0		
40304	2	4	3	403.0	3.0	1.0	102	0		
40304	10	4	3	403.0	3.0	1.0	110	0		
40304	7	4	3	403.0	3.0	1.0	107	0		
40304	9	4	3	403.0	3.0	1.0	109	0		
40304	6	4	3	403.0	3.0	1.0	106	0		
40304	1	4	3	403.0	3.0	1.0	101	0		
40304	5	4	3	403.0	3.0	1.0	105	0		
40304	3	4	3	403.0	3.0	1.0	103	1	0	11
40305	10	4	3	403.0	3.0	1.0	110	0		
40305	1	4	3	403.0	3.0	1.0	101	0		
40305	2	4	3	403.0	3.0	1.0	102	0		
40305	5	4	3	403.0	3.0	1.0	105	0		
40305	9	4	3	403.0	3.0	1.0	109	0		
40305	7	4	3	403.0	3.0	1.0	107	0		
40305	4	4	3	403.0	3.0	1.0	104	0		
40305	6	4	3	403.0	3.0	1.0	106	0		
40305	3	4	3	403.0	3.0	1.0	103	1	0	11
40306	3	4	3	403.0	3.0	1.0	103	1	0	11
40306	2	4	3	403.0	3.0	1.0	102	0		
40306	4	4	3	403.0	3.0	1.0	104	0		
40306	9	4	3	403.0	3.0	1.0	109	0		
40306	5	4	3	403.0	3.0	1.0	105	0		
40306	10	4	3	403.0	3.0	1.0	110	0		
40306	6	4	3	403.0	3.0	1.0	106	0		
40306	1	4	3	403.0	3.0	1.0	101	0		
40306	7	4	3	403.0	3.0	1.0	107	0		
40307	6	4	3	403.0	3.0	1.0	106	0		
40307	4	4	3	403.0	3.0	1.0	104	0		
40307	9	4	3	403.0	3.0	1.0	109	0		
40307	10	4	3	403.0	3.0	1.0	110	0		
40307	3	4	3	403.0	3.0	1.0	103	1	0	11
40307	5	4	3	403.0	3.0	1.0	105	0		
40307	2	4	3	403.0	3.0	1.0	102	1		
40307	7	4	3	403.0	3.0	1.0	107	0		
40307	1	4	3	403.0	3.0	1.0	101	0		
40308	7	4	3	403.0	3.0	1.0	107	0		
40308	1	4	3	403.0	3.0	1.0	101	0		
40308	2	4	3	403.0	3.0	1.0	102	0		
40308	4	4	3	403.0	3.0	1.0	104	0		
40308	3	4	3	403.0	3.0	1.0	103	1	0	11
40308	9	4	3	403.0	3.0	1.0	109	0		
40308	6	4	3	403.0	3.0	1.0	106	0		
40308	5	4	3	403.0	3.0	1.0	105	0		
40308	10	4	3	403.0	3.0	1.0	110	0		
40309	2	4	3	403.0	3.0	1.0	102	1		
40309	3	4	3	403.0	3.0	1.0	103	1	0	11
40309	10	4	3	403.0	3.0	1.0	110	0		
40309	4	4	3	403.0	3.0	1.0	104	0		
40309	1	4	3	403.0	3.0	1.0	101	0		
40309	7	4	3	403.0	3.0	1.0	107	0		
40309	6	4	3	403.0	3.0	1.0	106	0		
40309	5	4	3	403.0	3.0	1.0	105	0		
40309	9	4	3	403.0	3.0	1.0	109	0		
40310	7	4	3	403.0	3.0	1.0	107	0		
40310	1	4	3	403.0	3.0	1.0	101	0		
40310	3	4	3	403.0	3.0	1.0	103	1	0	11
40310	2	4	3	403.0	3.0	1.0	102	1		
40310	4	4	3	403.0	3.0	1.0	104	0		
40310	6	4	3	403.0	3.0	1.0	106	0		
40310	10	4	3	403.0	3.0	1.0	110	0		
40310	5	4	3	403.0	3.0	1.0	105	0		
40310	9	4	3	403.0	3.0	1.0	109	0		
40311	5	4	3	403.0	3.0	1.0	105	0		
40311	2	4	3	403.0	3.0	1.0	102	0		
40311	6	4	3	403.0	3.0	1.0	106	0		
40311	1	4	3	403.0	3.0	1.0	101	0		
40311	7	4	3	403.0	3.0	1.0	107	0		
40311	4	4	3	403.0	3.0	1.0	104	0		
40311	10	4	3	403.0	3.0	1.0	110	0		
40311	3	4	3	403.0	3.0	1.0	103	1	0	11
40311	9	4	3	403.0	3.0	1.0	109	0		
40312	9	4	3	403.0	3.0	1.0	109	0		
40312	4	4	3	403.0	3.0	1.0	104	0		
40312	3	4	3	403.0	3.0	1.0	103	1	0	11
40312	7	4	3	403.0	3.0	1.0	107	0		
40312	5	4	3	403.0	3.0	1.0	105	0		
40312	10	4	3	403.0	3.0	1.0	110	0		
40312	6	4	3	403.0	3.0	1.0	106	0		
40312	1	4	3	403.0	3.0	1.0	101	0		
40312	2	4	3	403.0	3.0	1.0	102	0		
40313	3	4	3	403.0	3.0	1.0	103	1	0	11
40313	4	4	3	403.0	3.0	1.0	104	0		
40313	2	4	3	403.0	3.0	1.0	102	0		
40313	9	4	3	403.0	3.0	1.0	109	0		
40313	10	4	3	403.0	3.0	1.0	110	0		
40313	6	4	3	403.0	3.0	1.0	106	0		
40313	5	4	3	403.0	3.0	1.0	105	0		
40313	1	4	3	403.0	3.0	1.0	101	0		
40313	7	4	3	403.0	3.0	1.0	107	0		
40314	1	4	3	403.0	3.0	1.0	101	0		
40314	4	4	3	403.0	3.0	1.0	104	0		
40314	2	4	3	403.0	3.0	1.0	102	0		
40314	9	4	3	403.0	3.0	1.0	109	0		
40314	10	4	3	403.0	3.0	1.0	110	0		
40314	5	4	3	403.0	3.0	1.0	105	0		
40314	7	4	3	403.0	3.0	1.0	107	0		
40314	3	4	3	403.0	3.0	1.0	103	1	0	11
40314	6	4	3	403.0	3.0	1.0	106	0		
40315	6	4	3	403.0	3.0	1.0	106	0		
40315	1	4	3	403.0	3.0	1.0	101	0		
40315	7	4	3	403.0	3.0	1.0	107	0		
40315	3	4	3	403.0	3.0	1.0	103	1	1	11
40315	2	4	3	403.0	3.0	1.0	102	0		
40315	4	4	3	403.0	3.0	1.0	104	0		
40315	10	4	3	403.0	3.0	1.0	110	0		
40315	9	4	3	403.0	3.0	1.0	109	0		
40315	5	4	3	403.0	3.0	1.0	105	0		
40316	6	4	3	403.0	3.0	1.0	106	0		
40316	2	4	3	403.0	3.0	1.0	102	1		
40316	4	4	3	403.0	3.0	1.0	104	0		
40316	7	4	3	403.0	3.0	1.0	107	0		
40316	10	4	3	403.0	3.0	1.0	110	0		
40316	5	4	3	403.0	3.0	1.0	105	0		
40316	3	4	3	403.0	3.0	1.0	103	1	0	11
40316	9	4	3	403.0	3.0	1.0	109	0		
40316	1	4	3	403.0	3.0	1.0	101	0		
40318	7	4	3	403.0	3.0	1.0	107	0		
40318	6	4	3	403.0	3.0	1.0	106	0		
40318	9	4	3	403.0	3.0	1.0	109	0		
40318	3	4	3	403.0	3.0	1.0	103	1	0	11
40318	2	4	3	403.0	3.0	1.0	102	0		
40318	1	4	3	403.0	3.0	1.0	101	1		
40318	10	4	3	403.0	3.0	1.0	110	0		
40318	4	4	3	403.0	3.0	1.0	104	0		
40318	5	4	3	403.0	3.0	1.0	105	0		
40319	10	4	3	403.0	3.0	1.0	110	0		
40319	3	4	3	403.0	3.0	1.0	103	1	1	1
40319	1	4	3	403.0	3.0	1.0	101	0		
40319	4	4	3	403.0	3.0	1.0	104	0		
40319	6	4	3	403.0	3.0	1.0	106	0		
40319	2	4	3	403.0	3.0	1.0	102	1		
40319	9	4	3	403.0	3.0	1.0	109	0		
40319	5	4	3	403.0	3.0	1.0	105	0		
40319	7	4	3	403.0	3.0	1.0	107	0		
40320	2	4	3	403.0	3.0	1.0	102	0		
40320	6	4	3	403.0	3.0	1.0	106	0		
40320	4	4	3	403.0	3.0	1.0	104	0		
40320	5	4	3	403.0	3.0	1.0	105	0		
40320	9	4	3	403.0	3.0	1.0	109	0		
40320	1	4	3	403.0	3.0	1.0	101	0		
40320	7	4	3	403.0	3.0	1.0	107	0		
40320	10	4	3	403.0	3.0	1.0	110	0		
40320	3	4	3	403.0	3.0	1.0	103	1	0	11
40401	7	4	4	404.0	3.0	2.0	107	0		
40401	4	4	4	404.0	3.0	2.0	104	0		
40401	6	4	4	404.0	3.0	2.0	106	0		
40401	1	4	4	404.0	3.0	2.0	101	0		
40401	10	4	4	404.0	3.0	2.0	110	0		
40401	2	4	4	404.0	3.0	2.0	102	1		
40401	5	4	4	404.0	3.0	2.0	105	0		
40401	3	4	4	404.0	3.0	2.0	103	1	0	11
40401	9	4	4	404.0	3.0	2.0	109	0		
40402	4	4	4	404.0	3.0	2.0	104	0		
40402	1	4	4	404.0	3.0	2.0	101	0		
40402	9	4	4	404.0	3.0	2.0	109	0		
40402	2	4	4	404.0	3.0	2.0	102	1		
40402	6	4	4	404.0	3.0	2.0	106	0		
40402	5	4	4	404.0	3.0	2.0	105	0		
40402	10	4	4	404.0	3.0	2.0	110	0		
40402	3	4	4	404.0	3.0	2.0	103	1	0	11
40402	7	4	4	404.0	3.0	2.0	107	0		
40403	7	4	4	404.0	3.0	2.0	107	0		
40403	6	4	4	404.0	3.0	2.0	106	0		
40403	4	4	4	404.0	3.0	2.0	104	1	1	6
40403	10	4	4	404.0	3.0	2.0	110	0		
40403	9	4	4	404.0	3.0	2.0	109	0		
40403	5	4	4	404.0	3.0	2.0	105	0		
40403	1	4	4	404.0	3.0	2.0	101	0		
40403	3	4	4	404.0	3.0	2.0	103	1	0	12
40403	2	4	4	404.0	3.0	2.0	102	0		
40405	3	4	4	404.0	3.0	2.0	103	1	0	11
40405	2	4	4	404.0	3.0	2.0	102	1		
40405	7	4	4	404.0	3.0	2.0	107	0		
40405	9	4	4	404.0	3.0	2.0	109	0		
40405	6	4	4	404.0	3.0	2.0	106	0		
40405	10	4	4	404.0	3.0	2.0	110	1	1	6
40405	4	4	4	404.0	3.0	2.0	104	1	1	3
40405	5	4	4	404.0	3.0	2.0	105	0		
40405	1	4	4	404.0	3.0	2.0	101	1		
40406	5	4	4	404.0	3.0	2.0	105	0		
40406	9	4	4	404.0	3.0	2.0	109	0		
40406	1	4	4	404.0	3.0	2.0	101	0		
40406	10	4	4	404.0	3.0	2.0	110	1	1	3
40406	6	4	4	404.0	3.0	2.0	106	0		
40406	4	4	4	404.0	3.0	2.0	104	0		
40406	3	4	4	404.0	3.0	2.0	103	1	0	11
40406	2	4	4	404.0	3.0	2.0	102	1		
40406	7	4	4	404.0	3.0	2.0	107	0		
40408	10	4	4	404.0	3.0	2.0	110	0		
40408	7	4	4	404.0	3.0	2.0	107	0		
40408	1	4	4	404.0	3.0	2.0	101	0		
40408	5	4	4	404.0	3.0	2.0	105	0		
40408	9	4	4	404.0	3.0	2.0	109	0		
40408	4	4	4	404.0	3.0	2.0	104	0		
40408	6	4	4	404.0	3.0	2.0	106	0		
40408	2	4	4	404.0	3.0	2.0	102	1		
40408	3	4	4	404.0	3.0	2.0	103	1	0	11
40409	6	4	4	404.0	3.0	2.0	106	0		
40409	5	4	4	404.0	3.0	2.0	105	0		
40409	7	4	4	404.0	3.0	2.0	107	0		
40409	10	4	4	404.0	3.0	2.0	110	1	1	3
40409	1	4	4	404.0	3.0	2.0	101	0		
40409	4	4	4	404.0	3.0	2.0	104	0		
40409	2	4	4	404.0	3.0	2.0	102	1		
40409	9	4	4	404.0	3.0	2.0	109	0		
40409	3	4	4	404.0	3.0	2.0	103	1	0	11
40410	4	4	4	404.0	3.0	2.0	104	0		
40410	9	4	4	404.0	3.0	2.0	109	0		
40410	7	4	4	404.0	3.0	2.0	107	0		
40410	5	4	4	404.0	3.0	2.0	105	0		
40410	2	4	4	404.0	3.0	2.0	102	0		
40410	3	4	4	404.0	3.0	2.0	103	1	0	11
40410	6	4	4	404.0	3.0	2.0	106	0		
40410	1	4	4	404.0	3.0	2.0	101	0		
40410	10	4	4	404.0	3.0	2.0	110	0		
40411	7	4	4	404.0	3.0	2.0	107	0		
40411	9	4	4	404.0	3.0	2.0	109	0		
40411	5	4	4	404.0	3.0	2.0	105	0		
40411	2	4	4	404.0	3.0	2.0	102	0		
40411	1	4	4	404.0	3.0	2.0	101	0		
40411	4	4	4	404.0	3.0	2.0	104	0		
40411	6	4	4	404.0	3.0	2.0	106	0		
40411	10	4	4	404.0	3.0	2.0	110	0		
40411	3	4	4	404.0	3.0	2.0	103	1	0	11
40413	5	4	4	404.0	3.0	2.0	105	0		
40413	10	4	4	404.0	3.0	2.0	110	0		
40413	3	4	4	404.0	3.0	2.0	103	1	0	11
40413	4	4	4	404.0	3.0	2.0	104	0		
40413	2	4	4	404.0	3.0	2.0	102	0		
40413	6	4	4	404.0	3.0	2.0	106	0		
40413	9	4	4	404.0	3.0	2.0	109	0		
40413	7	4	4	404.0	3.0	2.0	107	0		
40413	1	4	4	404.0	3.0	2.0	101	0		
40414	10	4	4	404.0	3.0	2.0	110	0		
40414	6	4	4	404.0	3.0	2.0	106	0		
40414	5	4	4	404.0	3.0	2.0	105	0		
40414	7	4	4	404.0	3.0	2.0	107	0		
40414	4	4	4	404.0	3.0	2.0	104	0		
40414	3	4	4	404.0	3.0	2.0	103	1	0	11
40414	2	4	4	404.0	3.0	2.0	102	0		
40414	9	4	4	404.0	3.0	2.0	109	0		
40414	1	4	4	404.0	3.0	2.0	101	0		
40415	6	4	4	404.0	3.0	2.0	106	0		
40415	4	4	4	404.0	3.0	2.0	104	0		
40415	3	4	4	404.0	3.0	2.0	103	1	0	11
40415	10	4	4	404.0	3.0	2.0	110	0		
40415	9	4	4	404.0	3.0	2.0	109	0		
40415	1	4	4	404.0	3.0	2.0	101	0		
40415	2	4	4	404.0	3.0	2.0	102	0		
40415	5	4	4	404.0	3.0	2.0	105	0		
40415	7	4	4	404.0	3.0	2.0	107	0		
40416	3	4	4	404.0	3.0	2.0	103	1	0	11
40416	2	4	4	404.0	3.0	2.0	102	0		
40416	9	4	4	404.0	3.0	2.0	109	0		
40416	10	4	4	404.0	3.0	2.0	110	0		
40416	4	4	4	404.0	3.0	2.0	104	0		
40416	7	4	4	404.0	3.0	2.0	107	0		
40416	1	4	4	404.0	3.0	2.0	101	0		
40416	6	4	4	404.0	3.0	2.0	106	0		
40416	5	4	4	404.0	3.0	2.0	105	0		
40417	9	4	4	404.0	3.0	2.0	109	0		
40417	6	4	4	404.0	3.0	2.0	106	0		
40417	1	4	4	404.0	3.0	2.0	101	0		
40417	4	4	4	404.0	3.0	2.0	104	0		
40417	3	4	4	404.0	3.0	2.0	103	1	1	3
40417	2	4	4	404.0	3.0	2.0	102	0		
40417	7	4	4	404.0	3.0	2.0	107	0		
40417	10	4	4	404.0	3.0	2.0	110	0		
40417	5	4	4	404.0	3.0	2.0	105	0		
40419	10	4	4	404.0	3.0	2.0	110	0		
40419	7	4	4	404.0	3.0	2.0	107	0		
40419	3	4	4	404.0	3.0	2.0	103	1	1	6
40419	2	4	4	404.0	3.0	2.0	102	1		
40419	1	4	4	404.0	3.0	2.0	101	0		
40419	5	4	4	404.0	3.0	2.0	105	0		
