hhid	line	district	village	villno	strno	group	o02	o03	o04	o05
30503	3	3	5	305.0	3.0	3.0	103	0		0
30503	4	3	5	305.0	3.0	3.0	104	1	1	0
30503	5	3	5	305.0	3.0	3.0	105	1	6	0
30503	6	3	5	305.0	3.0	3.0	106	0		0
30503	7	3	5	305.0	3.0	3.0	107	1	1	0
30503	8	3	5	305.0	3.0	3.0	108	0		0
30503	9	3	5	305.0	3.0	3.0	109	0		0
30503	10	3	5	305.0	3.0	3.0	110	1	2	0
30503	11	3	5	305.0	3.0	3.0	111	0		0
30504	1	3	5	305.0	3.0	3.0	101	0		0
30504	2	3	5	305.0	3.0	3.0	102	0		0
30504	3	3	5	305.0	3.0	3.0	103	0		0
30504	4	3	5	305.0	3.0	3.0	104	0		0
30504	5	3	5	305.0	3.0	3.0	105	1	3	0
30504	6	3	5	305.0	3.0	3.0	106	0		0
30504	7	3	5	305.0	3.0	3.0	107	0		0
30504	8	3	5	305.0	3.0	3.0	108	0		0
30504	9	3	5	305.0	3.0	3.0	109	0		0
30504	10	3	5	305.0	3.0	3.0	110	0		0
30504	11	3	5	305.0	3.0	3.0	111	0		0
30506	1	3	5	305.0	3.0	3.0	101	0		0
30506	2	3	5	305.0	3.0	3.0	102	0		0
30506	3	3	5	305.0	3.0	3.0	103	0		0
30506	4	3	5	305.0	3.0	3.0	104	0		0
30506	5	3	5	305.0	3.0	3.0	105	1	3	0
30506	6	3	5	305.0	3.0	3.0	106	0		0
30506	7	3	5	305.0	3.0	3.0	107	0		0
30506	8	3	5	305.0	3.0	3.0	108	0		0
30506	9	3	5	305.0	3.0	3.0	109	0		0
30506	10	3	5	305.0	3.0	3.0	110	0		0
30506	11	3	5	305.0	3.0	3.0	111	0		0
30510	1	3	5	305.0	3.0	3.0	101	0		0
30510	2	3	5	305.0	3.0	3.0	102	0		0
30510	3	3	5	305.0	3.0	3.0	103	0		0
30510	4	3	5	305.0	3.0	3.0	104	0		0
30510	5	3	5	305.0	3.0	3.0	105	1	2	0
30510	6	3	5	305.0	3.0	3.0	106	0		0
30510	7	3	5	305.0	3.0	3.0	107	0		0
30510	8	3	5	305.0	3.0	3.0	108	0		0
30510	9	3	5	305.0	3.0	3.0	109	0		0
30510	10	3	5	305.0	3.0	3.0	110	0		0
30510	11	3	5	305.0	3.0	3.0	111	0		0
30512	1	3	5	305.0	3.0	3.0	101	0		0
30512	2	3	5	305.0	3.0	3.0	102	0		0
30512	3	3	5	305.0	3.0	3.0	103	0		0
30512	4	3	5	305.0	3.0	3.0	104	0		0
30512	5	3	5	305.0	3.0	3.0	105	1	6	0
30512	6	3	5	305.0	3.0	3.0	106	0		0
30512	7	3	5	305.0	3.0	3.0	107	0		0
30512	8	3	5	305.0	3.0	3.0	108	0		0
30512	9	3	5	305.0	3.0	3.0	109	0		0
30512	10	3	5	305.0	3.0	3.0	110	0		0
30512	11	3	5	305.0	3.0	3.0	111	0		0
30513	1	3	5	305.0	3.0	3.0	101	0		0
30513	2	3	5	305.0	3.0	3.0	102	0		0
30513	3	3	5	305.0	3.0	3.0	103	0		0
30513	4	3	5	305.0	3.0	3.0	104	0		0
30513	5	3	5	305.0	3.0	3.0	105	1	14	1
30513	6	3	5	305.0	3.0	3.0	106	0		0
30513	7	3	5	305.0	3.0	3.0	107	0		0
30513	8	3	5	305.0	3.0	3.0	108	0		0
30513	9	3	5	305.0	3.0	3.0	109	0		0
30513	10	3	5	305.0	3.0	3.0	110	1	2	0
30513	11	3	5	305.0	3.0	3.0	111	0		0
30515	1	3	5	305.0	3.0	3.0	101	0		0
30515	2	3	5	305.0	3.0	3.0	102	0		0
30515	3	3	5	305.0	3.0	3.0	103	0		0
30515	4	3	5	305.0	3.0	3.0	104	0		0
30515	5	3	5	305.0	3.0	3.0	105	1	1	0
30515	6	3	5	305.0	3.0	3.0	106	0		0
30515	7	3	5	305.0	3.0	3.0	107	0		0
30515	8	3	5	305.0	3.0	3.0	108	0		0
30515	9	3	5	305.0	3.0	3.0	109	0		0
30515	10	3	5	305.0	3.0	3.0	110	0		0
30515	11	3	5	305.0	3.0	3.0	111	0		0
30516	1	3	5	305.0	3.0	3.0	101	0		0
30516	2	3	5	305.0	3.0	3.0	102	0		0
30516	3	3	5	305.0	3.0	3.0	103	0		0
30516	4	3	5	305.0	3.0	3.0	104	0		0
30516	5	3	5	305.0	3.0	3.0	105	1	1	0
30516	6	3	5	305.0	3.0	3.0	106	0		0
30516	7	3	5	305.0	3.0	3.0	107	0		0
30516	8	3	5	305.0	3.0	3.0	108	0		0
30516	9	3	5	305.0	3.0	3.0	109	0		0
30516	10	3	5	305.0	3.0	3.0	110	0		0
30516	11	3	5	305.0	3.0	3.0	111	0		0
30517	1	3	5	305.0	3.0	3.0	101	0		0
30517	2	3	5	305.0	3.0	3.0	102	0		0
30517	3	3	5	305.0	3.0	3.0	103	0		0
30517	4	3	5	305.0	3.0	3.0	104	0		0
30517	5	3	5	305.0	3.0	3.0	105	1	2	0
30517	6	3	5	305.0	3.0	3.0	106	0		0
30517	7	3	5	305.0	3.0	3.0	107	0		0
30517	8	3	5	305.0	3.0	3.0	108	0		0
30517	9	3	5	305.0	3.0	3.0	109	0		0
30517	10	3	5	305.0	3.0	3.0	110	0		0
30517	11	3	5	305.0	3.0	3.0	111	0		0
30518	1	3	5	305.0	3.0	3.0	101	0		0
30518	2	3	5	305.0	3.0	3.0	102	0		0
30518	3	3	5	305.0	3.0	3.0	103	0		0
30518	4	3	5	305.0	3.0	3.0	104	0		0
30518	5	3	5	305.0	3.0	3.0	105	1	2	0
30518	6	3	5	305.0	3.0	3.0	106	0		0
30518	7	3	5	305.0	3.0	3.0	107	0		0
30518	8	3	5	305.0	3.0	3.0	108	0		0
30518	9	3	5	305.0	3.0	3.0	109	0		0
30518	10	3	5	305.0	3.0	3.0	110	0		0
30518	11	3	5	305.0	3.0	3.0	111	0		0
30519	1	3	5	305.0	3.0	3.0	101	0		0
30519	2	3	5	305.0	3.0	3.0	102	0		0
30519	3	3	5	305.0	3.0	3.0	103	0		0
30519	4	3	5	305.0	3.0	3.0	104	0		0
30519	5	3	5	305.0	3.0	3.0	105	1	5	0
30519	6	3	5	305.0	3.0	3.0	106	0		0
30519	7	3	5	305.0	3.0	3.0	107	0		0
30519	8	3	5	305.0	3.0	3.0	108	0		0
30519	9	3	5	305.0	3.0	3.0	109	0		0
30519	10	3	5	305.0	3.0	3.0	110	0		0
30519	11	3	5	305.0	3.0	3.0	111	0		0
30520	1	3	5	305.0	3.0	3.0	101	0		0
30520	2	3	5	305.0	3.0	3.0	102	0		0
30520	3	3	5	305.0	3.0	3.0	103	0		0
30520	4	3	5	305.0	3.0	3.0	104	0		0
30520	5	3	5	305.0	3.0	3.0	105	1	10	0
30520	6	3	5	305.0	3.0	3.0	106	0		0
30520	7	3	5	305.0	3.0	3.0	107	0		0
30520	8	3	5	305.0	3.0	3.0	108	0		0
30520	9	3	5	305.0	3.0	3.0	109	0		0
30520	10	3	5	305.0	3.0	3.0	110	0		0
30520	11	3	5	305.0	3.0	3.0	111	0		0
40101	1	4	1	401.0	3.0	3.0	101	0		0
40101	2	4	1	401.0	3.0	3.0	102	0		0
40101	3	4	1	401.0	3.0	3.0	103	0		0
40101	4	4	1	401.0	3.0	3.0	104	0		0
40101	5	4	1	401.0	3.0	3.0	105	1	20	0
40101	6	4	1	401.0	3.0	3.0	106	0		0
40101	7	4	1	401.0	3.0	3.0	107	0		0
40101	8	4	1	401.0	3.0	3.0	108	0		0
40101	9	4	1	401.0	3.0	3.0	109	0		0
40101	10	4	1	401.0	3.0	3.0	110	1	1	0
40101	11	4	1	401.0	3.0	3.0	111	0		0
40104	1	4	1	401.0	3.0	3.0	101	0		0
40104	2	4	1	401.0	3.0	3.0	102	0		0
40104	3	4	1	401.0	3.0	3.0	103	0		0
40104	4	4	1	401.0	3.0	3.0	104	1	2	1
40104	5	4	1	401.0	3.0	3.0	105	1	4	0
40104	6	4	1	401.0	3.0	3.0	106	0		0
40104	7	4	1	401.0	3.0	3.0	107	1	4	0
40104	8	4	1	401.0	3.0	3.0	108	0		0
40104	9	4	1	401.0	3.0	3.0	109	0		0
40104	10	4	1	401.0	3.0	3.0	110	0		0
40104	11	4	1	401.0	3.0	3.0	111	0		0
40106	1	4	1	401.0	3.0	3.0	101	0		0
40106	2	4	1	401.0	3.0	3.0	102	0		0
40106	3	4	1	401.0	3.0	3.0	103	0		0
40106	4	4	1	401.0	3.0	3.0	104	0		0
40106	5	4	1	401.0	3.0	3.0	105	1	1	0
40106	6	4	1	401.0	3.0	3.0	106	0		0
40106	7	4	1	401.0	3.0	3.0	107	0		0
40106	8	4	1	401.0	3.0	3.0	108	0		0
40106	9	4	1	401.0	3.0	3.0	109	0		0
40106	10	4	1	401.0	3.0	3.0	110	0		0
40106	11	4	1	401.0	3.0	3.0	111	0		0
40107	1	4	1	401.0	3.0	3.0	101	0		0
40107	2	4	1	401.0	3.0	3.0	102	0		0
40107	3	4	1	401.0	3.0	3.0	103	0		0
40107	4	4	1	401.0	3.0	3.0	104	0		0
40107	5	4	1	401.0	3.0	3.0	105	1	10	0
40107	6	4	1	401.0	3.0	3.0	106	0		0
40107	7	4	1	401.0	3.0	3.0	107	0		0
40107	8	4	1	401.0	3.0	3.0	108	0		0
40107	9	4	1	401.0	3.0	3.0	109	0		0
40107	10	4	1	401.0	3.0	3.0	110	0		0
40107	11	4	1	401.0	3.0	3.0	111	0		0
40110	1	4	1	401.0	3.0	3.0	101	0		0
40110	2	4	1	401.0	3.0	3.0	102	0		0
40110	3	4	1	401.0	3.0	3.0	103	0		0
40110	4	4	1	401.0	3.0	3.0	104	0		0
40110	5	4	1	401.0	3.0	3.0	105	1	2	0
40110	6	4	1	401.0	3.0	3.0	106	0		0
40110	7	4	1	401.0	3.0	3.0	107	0		0
40110	8	4	1	401.0	3.0	3.0	108	0		0
40110	9	4	1	401.0	3.0	3.0	109	0		0
40110	10	4	1	401.0	3.0	3.0	110	0		0
40110	11	4	1	401.0	3.0	3.0	111	0		0
40111	1	4	1	401.0	3.0	3.0	101	0		0
40111	2	4	1	401.0	3.0	3.0	102	0		0
40111	3	4	1	401.0	3.0	3.0	103	0		0
40111	4	4	1	401.0	3.0	3.0	104	0		0
40111	5	4	1	401.0	3.0	3.0	105	1	4	0
40111	6	4	1	401.0	3.0	3.0	106	0		0
40111	7	4	1	401.0	3.0	3.0	107	0		0
40111	8	4	1	401.0	3.0	3.0	108	0		0
40111	9	4	1	401.0	3.0	3.0	109	0		0
40111	10	4	1	401.0	3.0	3.0	110	0		0
40111	11	4	1	401.0	3.0	3.0	111	0		0
40112	1	4	1	401.0	3.0	3.0	101	0		0
40112	2	4	1	401.0	3.0	3.0	102	0		0
40112	3	4	1	401.0	3.0	3.0	103	0		0
40112	4	4	1	401.0	3.0	3.0	104	0		0
40112	5	4	1	401.0	3.0	3.0	105	1	5	1
40112	6	4	1	401.0	3.0	3.0	106	0		0
40112	7	4	1	401.0	3.0	3.0	107	0		0
40112	8	4	1	401.0	3.0	3.0	108	0		0
40112	9	4	1	401.0	3.0	3.0	109	0		0
40112	10	4	1	401.0	3.0	3.0	110	0		0
40112	11	4	1	401.0	3.0	3.0	111	0		0
40113	1	4	1	401.0	3.0	3.0	101	0		0
40113	2	4	1	401.0	3.0	3.0	102	1	50	1
40113	3	4	1	401.0	3.0	3.0	103	0		0
40113	4	4	1	401.0	3.0	3.0	104	1	23	0
40113	5	4	1	401.0	3.0	3.0	105	1	30	0
40113	6	4	1	401.0	3.0	3.0	106	0		0
40113	7	4	1	401.0	3.0	3.0	107	1	10	0
40113	8	4	1	401.0	3.0	3.0	108	0		0
40113	9	4	1	401.0	3.0	3.0	109	0		0
40113	10	4	1	401.0	3.0	3.0	110	1	8	0
40113	11	4	1	401.0	3.0	3.0	111	0		0
40114	1	4	1	401.0	3.0	3.0	101	0		0
40114	2	4	1	401.0	3.0	3.0	102	0		0
40114	3	4	1	401.0	3.0	3.0	103	0		0
40114	4	4	1	401.0	3.0	3.0	104	0		0
40114	5	4	1	401.0	3.0	3.0	105	1	10	1
40114	6	4	1	401.0	3.0	3.0	106	0		0
40114	7	4	1	401.0	3.0	3.0	107	0		0
40114	8	4	1	401.0	3.0	3.0	108	0		0
40114	9	4	1	401.0	3.0	3.0	109	0		0
40114	10	4	1	401.0	3.0	3.0	110	0		0
40114	11	4	1	401.0	3.0	3.0	111	0		0
40115	1	4	1	401.0	3.0	3.0	101	0		0
40115	2	4	1	401.0	3.0	3.0	102	0		0
40115	3	4	1	401.0	3.0	3.0	103	0		0
40115	4	4	1	401.0	3.0	3.0	104	0		0
40115	5	4	1	401.0	3.0	3.0	105	1	10	1
40115	6	4	1	401.0	3.0	3.0	106	0		0
40115	7	4	1	401.0	3.0	3.0	107	0		0
40115	8	4	1	401.0	3.0	3.0	108	0		0
40115	9	4	1	401.0	3.0	3.0	109	0		0
40115	10	4	1	401.0	3.0	3.0	110	0		0
40115	11	4	1	401.0	3.0	3.0	111	0		0
40116	1	4	1	401.0	3.0	3.0	101	0		0
40116	2	4	1	401.0	3.0	3.0	102	1	2	0
40116	3	4	1	401.0	3.0	3.0	103	0		0
40116	4	4	1	401.0	3.0	3.0	104	1	1	1
40116	5	4	1	401.0	3.0	3.0	105	1	15	0
40116	6	4	1	401.0	3.0	3.0	106	0		0
40116	7	4	1	401.0	3.0	3.0	107	0		0
40116	8	4	1	401.0	3.0	3.0	108	0		0
40116	9	4	1	401.0	3.0	3.0	109	0		0
40116	10	4	1	401.0	3.0	3.0	110	1	6	0
40116	11	4	1	401.0	3.0	3.0	111	0		0
40117	1	4	1	401.0	3.0	3.0	101	0		0
40117	2	4	1	401.0	3.0	3.0	102	0		0
40117	3	4	1	401.0	3.0	3.0	103	0		0
40117	4	4	1	401.0	3.0	3.0	104	0		0
40117	5	4	1	401.0	3.0	3.0	105	1	3	1
40117	6	4	1	401.0	3.0	3.0	106	0		0
40117	7	4	1	401.0	3.0	3.0	107	0		0
40117	8	4	1	401.0	3.0	3.0	108	0		0
40117	9	4	1	401.0	3.0	3.0	109	0		0
40117	10	4	1	401.0	3.0	3.0	110	0		0
40117	11	4	1	401.0	3.0	3.0	111	0		0
40118	1	4	1	401.0	3.0	3.0	101	0		0
40118	2	4	1	401.0	3.0	3.0	102	0		0
40118	3	4	1	401.0	3.0	3.0	103	0		0
40118	4	4	1	401.0	3.0	3.0	104	1	2	0
40118	5	4	1	401.0	3.0	3.0	105	1	26	0
40118	6	4	1	401.0	3.0	3.0	106	0		0
40118	7	4	1	401.0	3.0	3.0	107	0		0
40118	8	4	1	401.0	3.0	3.0	108	0		0
40118	9	4	1	401.0	3.0	3.0	109	0		0
40118	10	4	1	401.0	3.0	3.0	110	0		0
40118	11	4	1	401.0	3.0	3.0	111	0		0
40119	1	4	1	401.0	3.0	3.0	101	0		0
40119	2	4	1	401.0	3.0	3.0	102	0		0
40119	3	4	1	401.0	3.0	3.0	103	0		0
40119	4	4	1	401.0	3.0	3.0	104	0		0
40119	5	4	1	401.0	3.0	3.0	105	1	12	0
40119	6	4	1	401.0	3.0	3.0	106	0		0
40119	7	4	1	401.0	3.0	3.0	107	0		0
40119	8	4	1	401.0	3.0	3.0	108	0		0
40119	9	4	1	401.0	3.0	3.0	109	0		0
40119	10	4	1	401.0	3.0	3.0	110	0		0
40119	11	4	1	401.0	3.0	3.0	111	0		0
40120	1	4	1	401.0	3.0	3.0	101	0		0
40120	2	4	1	401.0	3.0	3.0	102	0		0
40120	3	4	1	401.0	3.0	3.0	103	0		0
40120	4	4	1	401.0	3.0	3.0	104	1	1	0
40120	5	4	1	401.0	3.0	3.0	105	1	3	0
40120	6	4	1	401.0	3.0	3.0	106	0		0
40120	7	4	1	401.0	3.0	3.0	107	0		0
40120	8	4	1	401.0	3.0	3.0	108	0		0
40120	9	4	1	401.0	3.0	3.0	109	0		0
40120	10	4	1	401.0	3.0	3.0	110	0		0
40120	11	4	1	401.0	3.0	3.0	111	0		0
40201	1	4	2	402.0	3.0	1.0	101	0		0
40201	2	4	2	402.0	3.0	1.0	102	0		0
40201	3	4	2	402.0	3.0	1.0	103	0		0
40201	4	4	2	402.0	3.0	1.0	104	0		1
40201	5	4	2	402.0	3.0	1.0	105	1	30	1
40201	6	4	2	402.0	3.0	1.0	106	0		0
40201	7	4	2	402.0	3.0	1.0	107	0		0
40201	8	4	2	402.0	3.0	1.0	108	0		0
40201	9	4	2	402.0	3.0	1.0	109	0		0
40201	10	4	2	402.0	3.0	1.0	110	0		0
40201	11	4	2	402.0	3.0	1.0	111	0		0
40202	1	4	2	402.0	3.0	1.0	101	0		0
40202	2	4	2	402.0	3.0	1.0	102	1	4	1
40202	3	4	2	402.0	3.0	1.0	103	0		0
40202	4	4	2	402.0	3.0	1.0	104	1	3	0
40202	5	4	2	402.0	3.0	1.0	105	1	7	1
40202	6	4	2	402.0	3.0	1.0	106	0		0
40202	7	4	2	402.0	3.0	1.0	107	0		0
40202	8	4	2	402.0	3.0	1.0	108	0		0
40202	9	4	2	402.0	3.0	1.0	109	0		0
40202	10	4	2	402.0	3.0	1.0	110	0		0
40202	11	4	2	402.0	3.0	1.0	111	0		0
40203	1	4	2	402.0	3.0	1.0	101	0		0
40203	2	4	2	402.0	3.0	1.0	102	0		0
40203	3	4	2	402.0	3.0	1.0	103	0		0
40203	4	4	2	402.0	3.0	1.0	104	0		0
40203	5	4	2	402.0	3.0	1.0	105	1	2	1
40203	6	4	2	402.0	3.0	1.0	106	0		0
40203	7	4	2	402.0	3.0	1.0	107	0		0
40203	8	4	2	402.0	3.0	1.0	108	0		0
40203	9	4	2	402.0	3.0	1.0	109	0		0
40203	10	4	2	402.0	3.0	1.0	110	0		0
40203	11	4	2	402.0	3.0	1.0	111	0		0
40205	1	4	2	402.0	3.0	1.0	101	0		0
40205	2	4	2	402.0	3.0	1.0	102	0		0
40205	3	4	2	402.0	3.0	1.0	103	0		0
40205	4	4	2	402.0	3.0	1.0	104	0		0
40205	5	4	2	402.0	3.0	1.0	105	1	15	1
40205	6	4	2	402.0	3.0	1.0	106	0		0
40205	7	4	2	402.0	3.0	1.0	107	0		0
40205	8	4	2	402.0	3.0	1.0	108	0		0
40205	9	4	2	402.0	3.0	1.0	109	0		0
40205	10	4	2	402.0	3.0	1.0	110	0		0
40205	11	4	2	402.0	3.0	1.0	111	0		0
40206	1	4	2	402.0	3.0	1.0	101	0		0
40206	2	4	2	402.0	3.0	1.0	102	1	4	1
40206	3	4	2	402.0	3.0	1.0	103	0		0
40206	4	4	2	402.0	3.0	1.0	104	0		0
40206	5	4	2	402.0	3.0	1.0	105	1	16	1
40206	6	4	2	402.0	3.0	1.0	106	0		0
40206	7	4	2	402.0	3.0	1.0	107	0		0
40206	8	4	2	402.0	3.0	1.0	108	0		0
40206	9	4	2	402.0	3.0	1.0	109	0		0
40206	10	4	2	402.0	3.0	1.0	110	0		0
40206	11	4	2	402.0	3.0	1.0	111	0		0
40208	1	4	2	402.0	3.0	1.0	101	0		0
40208	2	4	2	402.0	3.0	1.0	102	0		0
40208	3	4	2	402.0	3.0	1.0	103	0		0
40208	4	4	2	402.0	3.0	1.0	104	0		0
40208	5	4	2	402.0	3.0	1.0	105	1	10	1
40208	6	4	2	402.0	3.0	1.0	106	0		0
40208	7	4	2	402.0	3.0	1.0	107	0		0
40208	8	4	2	402.0	3.0	1.0	108	0		0
40208	9	4	2	402.0	3.0	1.0	109	0		0
40208	10	4	2	402.0	3.0	1.0	110	0		0
40208	11	4	2	402.0	3.0	1.0	111	0		0
40209	1	4	2	402.0	3.0	1.0	101	0		0
40209	2	4	2	402.0	3.0	1.0	102	0		0
40209	3	4	2	402.0	3.0	1.0	103	0		0
40209	4	4	2	402.0	3.0	1.0	104	0		0
40209	5	4	2	402.0	3.0	1.0	105	1	14	0
40209	6	4	2	402.0	3.0	1.0	106	0		0
40209	7	4	2	402.0	3.0	1.0	107	0		0
40209	8	4	2	402.0	3.0	1.0	108	0		0
40209	9	4	2	402.0	3.0	1.0	109	0		0
40209	10	4	2	402.0	3.0	1.0	110	0		0
40209	11	4	2	402.0	3.0	1.0	111	0		0
40210	1	4	2	402.0	3.0	1.0	101	0		0
40210	2	4	2	402.0	3.0	1.0	102	0		0
40210	3	4	2	402.0	3.0	1.0	103	0		0
40210	4	4	2	402.0	3.0	1.0	104	0		0
40210	5	4	2	402.0	3.0	1.0	105	1	11	0
40210	6	4	2	402.0	3.0	1.0	106	0		0
40210	7	4	2	402.0	3.0	1.0	107	0		0
40210	8	4	2	402.0	3.0	1.0	108	0		0
40210	9	4	2	402.0	3.0	1.0	109	0		0
40210	10	4	2	402.0	3.0	1.0	110	0		0
40210	11	4	2	402.0	3.0	1.0	111	0		0
40212	1	4	2	402.0	3.0	1.0	101	0		0
40212	2	4	2	402.0	3.0	1.0	102	0		0
40212	3	4	2	402.0	3.0	1.0	103	0		0
40212	4	4	2	402.0	3.0	1.0	104	0		0
40212	5	4	2	402.0	3.0	1.0	105	0		0
40212	6	4	2	402.0	3.0	1.0	106	0		0
40212	7	4	2	402.0	3.0	1.0	107	0		0
40212	8	4	2	402.0	3.0	1.0	108	0		0
40212	9	4	2	402.0	3.0	1.0	109	0		0
40212	10	4	2	402.0	3.0	1.0	110	0		0
40212	11	4	2	402.0	3.0	1.0	111	0		0
40213	1	4	2	402.0	3.0	1.0	101	0		0
40213	2	4	2	402.0	3.0	1.0	102	0		0
40213	3	4	2	402.0	3.0	1.0	103	0		0
40213	4	4	2	402.0	3.0	1.0	104	0		0
40213	5	4	2	402.0	3.0	1.0	105	1	2	0
40213	6	4	2	402.0	3.0	1.0	106	0		0
40213	7	4	2	402.0	3.0	1.0	107	0		0
40213	8	4	2	402.0	3.0	1.0	108	0		0
40213	9	4	2	402.0	3.0	1.0	109	0		0
40213	10	4	2	402.0	3.0	1.0	110	0		0
40213	11	4	2	402.0	3.0	1.0	111	0		0
40214	1	4	2	402.0	3.0	1.0	101	0		0
40214	2	4	2	402.0	3.0	1.0	102	0		0
40214	3	4	2	402.0	3.0	1.0	103	0		0
40214	4	4	2	402.0	3.0	1.0	104	0		0
40214	5	4	2	402.0	3.0	1.0	105	0		0
40214	6	4	2	402.0	3.0	1.0	106	0		0
40214	7	4	2	402.0	3.0	1.0	107	0		0
40214	8	4	2	402.0	3.0	1.0	108	0		0
40214	9	4	2	402.0	3.0	1.0	109	0		0
40214	10	4	2	402.0	3.0	1.0	110	0		0
40214	11	4	2	402.0	3.0	1.0	111	0		0
40215	1	4	2	402.0	3.0	1.0	101	0		0
40215	2	4	2	402.0	3.0	1.0	102	0		0
40215	3	4	2	402.0	3.0	1.0	103	0		0
40215	4	4	2	402.0	3.0	1.0	104	0		0
40215	5	4	2	402.0	3.0	1.0	105	0		0
40215	6	4	2	402.0	3.0	1.0	106	0		0
40215	7	4	2	402.0	3.0	1.0	107	0		0
40215	8	4	2	402.0	3.0	1.0	108	0		0
40215	9	4	2	402.0	3.0	1.0	109	0		0
40215	10	4	2	402.0	3.0	1.0	110	0		0
40215	11	4	2	402.0	3.0	1.0	111	0		0
40216	1	4	2	402.0	3.0	1.0	101	0		0
40216	2	4	2	402.0	3.0	1.0	102	0		0
40216	3	4	2	402.0	3.0	1.0	103	0		0
40216	4	4	2	402.0	3.0	1.0	104	0		0
40216	5	4	2	402.0	3.0	1.0	105	1	80	0
40216	6	4	2	402.0	3.0	1.0	106	0		0
40216	7	4	2	402.0	3.0	1.0	107	0		0
40216	8	4	2	402.0	3.0	1.0	108	0		0
40216	9	4	2	402.0	3.0	1.0	109	0		0
40216	10	4	2	402.0	3.0	1.0	110	1	4	1
40216	11	4	2	402.0	3.0	1.0	111	0		0
40217	1	4	2	402.0	3.0	1.0	101	0		0
40217	2	4	2	402.0	3.0	1.0	102	0		0
40217	3	4	2	402.0	3.0	1.0	103	0		0
40217	4	4	2	402.0	3.0	1.0	104	0		0
40217	5	4	2	402.0	3.0	1.0	105	1	2	0
40217	6	4	2	402.0	3.0	1.0	106	0		0
40217	7	4	2	402.0	3.0	1.0	107	0		0
40217	8	4	2	402.0	3.0	1.0	108	0		0
40217	9	4	2	402.0	3.0	1.0	109	0		0
40217	10	4	2	402.0	3.0	1.0	110	0		0
40217	11	4	2	402.0	3.0	1.0	111	0		0
40218	1	4	2	402.0	3.0	1.0	101	0		0
40218	2	4	2	402.0	3.0	1.0	102	0		0
40218	3	4	2	402.0	3.0	1.0	103	0		0
40218	4	4	2	402.0	3.0	1.0	104	0		0
40218	5	4	2	402.0	3.0	1.0	105	1	1	0
40218	6	4	2	402.0	3.0	1.0	106	0		0
40218	7	4	2	402.0	3.0	1.0	107	0		0
40218	8	4	2	402.0	3.0	1.0	108	0		0
40218	9	4	2	402.0	3.0	1.0	109	0		0
40218	10	4	2	402.0	3.0	1.0	110	0		0
40218	11	4	2	402.0	3.0	1.0	111	0		0
40219	1	4	2	402.0	3.0	1.0	101	0		0
40219	2	4	2	402.0	3.0	1.0	102	0		0
40219	3	4	2	402.0	3.0	1.0	103	0		0
40219	4	4	2	402.0	3.0	1.0	104	0		0
40219	5	4	2	402.0	3.0	1.0	105	1	5	0
40219	6	4	2	402.0	3.0	1.0	106	0		0
40219	7	4	2	402.0	3.0	1.0	107	0		0
40219	8	4	2	402.0	3.0	1.0	108	0		0
40219	9	4	2	402.0	3.0	1.0	109	0		0
40219	10	4	2	402.0	3.0	1.0	110	0		0
40219	11	4	2	402.0	3.0	1.0	111	0		0
40301	1	4	3	403.0	3.0	1.0	101	0		0
40301	2	4	3	403.0	3.0	1.0	102	1	1	0
40301	3	4	3	403.0	3.0	1.0	103	0		0
40301	4	4	3	403.0	3.0	1.0	104	1	1	0
40301	5	4	3	403.0	3.0	1.0	105	1	15	0
40301	6	4	3	403.0	3.0	1.0	106	0		0
40301	7	4	3	403.0	3.0	1.0	107	0		0
40301	8	4	3	403.0	3.0	1.0	108	0		0
40301	9	4	3	403.0	3.0	1.0	109	0		0
40301	10	4	3	403.0	3.0	1.0	110	0		0
40301	11	4	3	403.0	3.0	1.0	111	0		0
40302	1	4	3	403.0	3.0	1.0	101	0		0
40302	2	4	3	403.0	3.0	1.0	102	0		0
40302	3	4	3	403.0	3.0	1.0	103	0		0
40302	4	4	3	403.0	3.0	1.0	104	1	2	0
40302	5	4	3	403.0	3.0	1.0	105	1	30	1
40302	6	4	3	403.0	3.0	1.0	106	0		0
40302	7	4	3	403.0	3.0	1.0	107	1	1	0
40302	8	4	3	403.0	3.0	1.0	108	0		0
40302	9	4	3	403.0	3.0	1.0	109	0		0
40302	10	4	3	403.0	3.0	1.0	110	1	12	0
40302	11	4	3	403.0	3.0	1.0	111	0		0
40303	1	4	3	403.0	3.0	1.0	101	0		0
40303	2	4	3	403.0	3.0	1.0	102	1	4	0
40303	3	4	3	403.0	3.0	1.0	103	0		0
40303	4	4	3	403.0	3.0	1.0	104	0		0
40303	5	4	3	403.0	3.0	1.0	105	1	30	0
40303	6	4	3	403.0	3.0	1.0	106	0		0
40303	7	4	3	403.0	3.0	1.0	107	0		0
40303	8	4	3	403.0	3.0	1.0	108	0		0
40303	9	4	3	403.0	3.0	1.0	109	0		0
40303	10	4	3	403.0	3.0	1.0	110	1	4	0
40303	11	4	3	403.0	3.0	1.0	111	0		0
40304	1	4	3	403.0	3.0	1.0	101	0		0
40304	2	4	3	403.0	3.0	1.0	102	0		0
40304	3	4	3	403.0	3.0	1.0	103	0		0
40304	4	4	3	403.0	3.0	1.0	104	0		0
40304	5	4	3	403.0	3.0	1.0	105	1	18	0
40304	6	4	3	403.0	3.0	1.0	106	0		0
40304	7	4	3	403.0	3.0	1.0	107	0		0
40304	8	4	3	403.0	3.0	1.0	108	0		0
