hhid	line	district	village	villno	strno	group	h01	h02	h03	h04
30410	1	3	4	304.0	3.0	3.0	61	14	1	0
30410	2	3	4	304.0	3.0	3.0	62	2	1	0
30411	4	3	4	304.0	3.0	3.0	64	1	1	0
30411	1	3	4	304.0	3.0	3.0	61	3	1	1
30411	2	3	4	304.0	3.0	3.0	62	3	1	0
30411	3	3	4	304.0	3.0	3.0	63	2	1	0
30412	1	3	4	304.0	3.0	3.0	61	2	1	0
30412	4	3	4	304.0	3.0	3.0	64	1	1	0
30412	3	3	4	304.0	3.0	3.0	63	1	0	0
30413	2	3	4	304.0	3.0	3.0	62	1	1	0
30413	3	3	4	304.0	3.0	3.0	63	5	1	0
30413	4	3	4	304.0	3.0	3.0	64	2	1	0
30413	1	3	4	304.0	3.0	3.0	61	2	1	0
30414	1	3	4	304.0	3.0	3.0	61	6	1	0
30414	4	3	4	304.0	3.0	3.0	64	3	1	0
30414	2	3	4	304.0	3.0	3.0	62	3	1	0
30414	3	3	4	304.0	3.0	3.0	63	2	1	0
30415	4	3	4	304.0	3.0	3.0	64	5	1	1
30415	2	3	4	304.0	3.0	3.0	62	3	1	0
30415	3	3	4	304.0	3.0	3.0	63	3	1	0
30415	1	3	4	304.0	3.0	3.0	61	7	1	1
30416	3	3	4	304.0	3.0	3.0	63	5	0	0
30416	4	3	4	304.0	3.0	3.0	64	8	0	0
30416	2	3	4	304.0	3.0	3.0	62	4	1	0
30416	1	3	4	304.0	3.0	3.0	61	10	1	0
30417	4	3	4	304.0	3.0	3.0	64	2	1	0
30417	1	3	4	304.0	3.0	3.0	61	14	1	0
30419	2	3	4	304.0	3.0	3.0	62	4	1	0
30419	4	3	4	304.0	3.0	3.0	64	1	1	0
30419	1	3	4	304.0	3.0	3.0	61	9	1	0
30419	3	3	4	304.0	3.0	3.0	63	9	1	0
30420	3	3	4	304.0	3.0	3.0	63	1	0	0
30501	2	3	5	305.0	3.0	3.0	62	1	1	0
30501	4	3	5	305.0	3.0	3.0	64	5	1	0
30501	1	3	5	305.0	3.0	3.0	61	7	1	0
30501	3	3	5	305.0	3.0	3.0	63	6	1	0
30502	3	3	5	305.0	3.0	3.0	63	10	1	0
30502	1	3	5	305.0	3.0	3.0	61	6	1	0
30502	4	3	5	305.0	3.0	3.0	64	6	1	1
30503	4	3	5	305.0	3.0	3.0	64	5	1	0
30503	3	3	5	305.0	3.0	3.0	63	16	1	0
30503	2	3	5	305.0	3.0	3.0	62	1	1	0
30503	1	3	5	305.0	3.0	3.0	61	26	1	0
30504	2	3	5	305.0	3.0	3.0	62	6	1	1
30504	3	3	5	305.0	3.0	3.0	63	1	1	0
30504	4	3	5	305.0	3.0	3.0	64	1	1	0
30504	1	3	5	305.0	3.0	3.0	61	1	1	1
30505	1	3	5	305.0	3.0	3.0	61	3	1	0
30505	2	3	5	305.0	3.0	3.0	62	2	1	0
30505	3	3	5	305.0	3.0	3.0	63	2	1	0
30505	4	3	5	305.0	3.0	3.0	64	2	1	0
30506	1	3	5	305.0	3.0	3.0	61	5	1	0
30506	2	3	5	305.0	3.0	3.0	62	9	1	0
30506	4	3	5	305.0	3.0	3.0	64	3	1	0
30506	3	3	5	305.0	3.0	3.0	63	17	1	0
30507	1	3	5	305.0	3.0	3.0	61	4	1	0
30507	2	3	5	305.0	3.0	3.0	62	3	0	0
30507	4	3	5	305.0	3.0	3.0	64	4	1	0
30507	3	3	5	305.0	3.0	3.0	63	5	1	0
30508	4	3	5	305.0	3.0	3.0	64	3	0	0
30508	2	3	5	305.0	3.0	3.0	62	5	1	0
30508	1	3	5	305.0	3.0	3.0	61	5	1	1
30508	3	3	5	305.0	3.0	3.0	63	4	1	0
30509	1	3	5	305.0	3.0	3.0	61	9	1	0
30509	4	3	5	305.0	3.0	3.0	64	6	1	0
30509	3	3	5	305.0	3.0	3.0	63	3	1	0
30510	1	3	5	305.0	3.0	3.0	61	1	1	0
30510	2	3	5	305.0	3.0	3.0	62	1	1	0
30512	2	3	5	305.0	3.0	3.0	62	6	1	0
30512	4	3	5	305.0	3.0	3.0	64	6	1	0
30512	1	3	5	305.0	3.0	3.0	61	6	1	0
30513	4	3	5	305.0	3.0	3.0	64	12	1	0
30513	1	3	5	305.0	3.0	3.0	61	14	1	1
30513	3	3	5	305.0	3.0	3.0	63	8	1	0
30513	2	3	5	305.0	3.0	3.0	62	9	1	1
30515	4	3	5	305.0	3.0	3.0	64	3	1	0
30515	1	3	5	305.0	3.0	3.0	61	5	1	0
30515	2	3	5	305.0	3.0	3.0	62	3	0	0
30515	3	3	5	305.0	3.0	3.0	63	6	0	0
30516	1	3	5	305.0	3.0	3.0	61	5	1	0
30516	4	3	5	305.0	3.0	3.0	64	6	1	0
30516	2	3	5	305.0	3.0	3.0	62	1	0	0
30516	3	3	5	305.0	3.0	3.0	63	6	1	0
30517	2	3	5	305.0	3.0	3.0	62	5	0	0
30517	3	3	5	305.0	3.0	3.0	63	4	1	0
30517	1	3	5	305.0	3.0	3.0	61	1	1	0
30518	2	3	5	305.0	3.0	3.0	62	3	0	0
30518	1	3	5	305.0	3.0	3.0	61	10	1	1
30518	3	3	5	305.0	3.0	3.0	63	8	1	0
30518	4	3	5	305.0	3.0	3.0	64	3	1	0
30519	3	3	5	305.0	3.0	3.0	63	8	1	0
30519	2	3	5	305.0	3.0	3.0	62	1	1	0
30519	1	3	5	305.0	3.0	3.0	61	15	1	0
30519	4	3	5	305.0	3.0	3.0	64	5	1	0
30520	4	3	5	305.0	3.0	3.0	64	6	1	0
30520	3	3	5	305.0	3.0	3.0	63	8	1	0
30520	1	3	5	305.0	3.0	3.0	61	6	1	0
40101	1	4	1	401.0	3.0	3.0	61	15	1	1
40101	4	4	1	401.0	3.0	3.0	64	13	1	0
40101	3	4	1	401.0	3.0	3.0	63	1	0	0
40101	2	4	1	401.0	3.0	3.0	62	4	1	0
40104	2	4	1	401.0	3.0	3.0	62	10	1	0
40104	1	4	1	401.0	3.0	3.0	61	3	1	0
40104	3	4	1	401.0	3.0	3.0	63	3	0	0
40104	4	4	1	401.0	3.0	3.0	64	10	1	0
40105	2	1	4	101.0	1.0	3.0	62	4	1	0
40105	3	1	4	101.0	1.0	3.0	63	5	1	0
40105	1	1	4	101.0	1.0	3.0	61	1	0	0
40106	1	4	1	401.0	3.0	3.0	61	3	0	0
40106	2	4	1	401.0	3.0	3.0	62	2	1	0
40106	4	4	1	401.0	3.0	3.0	64	14	1	0
40107	1	4	1	401.0	3.0	3.0	61	1	1	0
40107	4	4	1	401.0	3.0	3.0	64	7	1	0
40107	2	4	1	401.0	3.0	3.0	62	3	1	0
40108	2	4	1	401.0	3.0	3.0	62	2	1	0
40108	4	4	1	401.0	3.0	3.0	64	5	1	0
40108	3	4	1	401.0	3.0	3.0	63	5	1	0
40108	1	4	1	401.0	3.0	3.0	61	3	0	0
40110	4	4	1	401.0	3.0	3.0	64	4	1	0
40110	1	4	1	401.0	3.0	3.0	61	15	0	0
40110	2	4	1	401.0	3.0	3.0	62	10	0	0
40111	1	4	1	401.0	3.0	3.0	61	30	1	0
40111	2	4	1	401.0	3.0	3.0	62	1	1	0
40111	4	4	1	401.0	3.0	3.0	64	1	1	0
40111	3	4	1	401.0	3.0	3.0	63	1	0	0
40112	4	4	1	401.0	3.0	3.0	64	3	1	0
40113	2	4	1	401.0	3.0	3.0	62	13	1	0
40113	1	4	1	401.0	3.0	3.0	61	46	1	1
40113	4	4	1	401.0	3.0	3.0	64	17	1	0
40113	3	4	1	401.0	3.0	3.0	63	18	1	0
40114	4	4	1	401.0	3.0	3.0	64	3	1	0
40114	3	4	1	401.0	3.0	3.0	63	10	1	0
40114	2	4	1	401.0	3.0	3.0	62	3	1	0
40115	4	4	1	401.0	3.0	3.0	64	18	1	0
40115	1	4	1	401.0	3.0	3.0	61	8	1	0
40115	3	4	1	401.0	3.0	3.0	63	3	0	0
40115	2	4	1	401.0	3.0	3.0	62	7	1	0
40116	4	4	1	401.0	3.0	3.0	64	15	1	0
40116	1	4	1	401.0	3.0	3.0	61	30	1	0
40117	1	4	1	401.0	3.0	3.0	61	2	0	0
40117	2	4	1	401.0	3.0	3.0	62	4	1	0
40117	4	4	1	401.0	3.0	3.0	64	11	1	0
40118	4	4	1	401.0	3.0	3.0	64	3	1	0
40118	2	4	1	401.0	3.0	3.0	62	1	1	0
40119	2	4	1	401.0	3.0	3.0	62	3	1	0
40119	4	4	1	401.0	3.0	3.0	64	3	1	0
40119	1	4	1	401.0	3.0	3.0	61	6	1	0
40120	4	4	1	401.0	3.0	3.0	64	7	1	0
40120	2	4	1	401.0	3.0	3.0	62	2	1	0
40120	1	4	1	401.0	3.0	3.0	61	6	0	0
40201	1	4	2	402.0	3.0	1.0	61	40	1	0
40201	3	4	2	402.0	3.0	1.0	63	8	1	0
40201	2	4	2	402.0	3.0	1.0	62	1	0	0
40201	4	4	2	402.0	3.0	1.0	64	20	1	0
40202	4	4	2	402.0	3.0	1.0	64	2	1	0
40202	2	4	2	402.0	3.0	1.0	62	6	1	0
40202	1	4	2	402.0	3.0	1.0	61	3	1	0
40203	1	4	2	402.0	3.0	1.0	61	5	1	0
40203	4	4	2	402.0	3.0	1.0	64	5	1	0
40204	4	4	2	402.0	3.0	1.0	64	8	1	0
40204	2	4	2	402.0	3.0	1.0	62	2	1	0
40204	3	4	2	402.0	3.0	1.0	63	1	0	0
40204	1	4	2	402.0	3.0	1.0	61	3	0	0
40205	4	4	2	402.0	3.0	1.0	64	26	1	1
40205	1	4	2	402.0	3.0	1.0	61	20	1	0
40205	3	4	2	402.0	3.0	1.0	63	2	1	0
40206	3	4	2	402.0	3.0	1.0	63	10	1	0
40206	2	4	2	402.0	3.0	1.0	62	1	1	0
40206	1	4	2	402.0	3.0	1.0	61	16	1	0
40206	4	4	2	402.0	3.0	1.0	64	25	1	1
40207	1	4	2	402.0	3.0	1.0	61	5	1	0
40207	2	4	2	402.0	3.0	1.0	62	2	1	0
40208	4	4	2	402.0	3.0	1.0	64	10	1	0
40208	1	4	2	402.0	3.0	1.0	61	22	1	0
40208	3	4	2	402.0	3.0	1.0	63	2	0	0
40209	1	4	2	402.0	3.0	1.0	61	12	1	0
40209	2	4	2	402.0	3.0	1.0	62	5	1	0
40209	4	4	2	402.0	3.0	1.0	64	23	1	1
40209	3	4	2	402.0	3.0	1.0	63	3	0	0
40210	3	4	2	402.0	3.0	1.0	63	1	1	0
40210	1	4	2	402.0	3.0	1.0	61	2	1	0
40210	2	4	2	402.0	3.0	1.0	62	2	1	0
40210	4	4	2	402.0	3.0	1.0	64	9	1	0
40211	2	4	2	402.0	3.0	1.0	62	7	1	0
40211	3	4	2	402.0	3.0	1.0	63	20	1	0
40211	1	4	2	402.0	3.0	1.0	61	16	1	0
40211	4	4	2	402.0	3.0	1.0	64	18	1	0
40212	2	4	2	402.0	3.0	1.0	62	1	1	0
40212	1	4	2	402.0	3.0	1.0	61	15	1	0
40212	3	4	2	402.0	3.0	1.0	63	3	0	0
40212	4	4	2	402.0	3.0	1.0	64	16	1	0
40213	1	4	2	402.0	3.0	1.0	61	1	0	0
40213	4	4	2	402.0	3.0	1.0	64	4	0	0
40213	2	4	2	402.0	3.0	1.0	62	2	1	0
40214	1	4	2	402.0	3.0	1.0	61	32	1	0
40214	2	4	2	402.0	3.0	1.0	62	5	1	0
40214	4	4	2	402.0	3.0	1.0	64	15	1	0
40214	3	4	2	402.0	3.0	1.0	63	4	0	0
40215	4	4	2	402.0	3.0	1.0	64	2	1	0
40215	2	4	2	402.0	3.0	1.0	62	3	0	0
40215	3	4	2	402.0	3.0	1.0	63	2	0	0
40215	1	4	2	402.0	3.0	1.0	61	7	1	0
40216	4	4	2	402.0	3.0	1.0	64	4	1	0
40216	1	4	2	402.0	3.0	1.0	61	10	1	0
40217	1	4	2	402.0	3.0	1.0	61	10	1	1
40217	4	4	2	402.0	3.0	1.0	64	6	1	0
40217	2	4	2	402.0	3.0	1.0	62	1	1	0
40218	1	4	2	402.0	3.0	1.0	61	3	1	0
40218	2	4	2	402.0	3.0	1.0	62	1	1	0
40219	4	4	2	402.0	3.0	1.0	64	2	1	0
40219	2	4	2	402.0	3.0	1.0	62	1	1	0
40219	1	4	2	402.0	3.0	1.0	61	23	1	0
40301	3	4	3	403.0	3.0	1.0	63	6	1	0
40301	2	4	3	403.0	3.0	1.0	62	4	1	0
40301	1	4	3	403.0	3.0	1.0	61	15	1	0
40301	4	4	3	403.0	3.0	1.0	64	10	1	0
40302	2	4	3	403.0	3.0	1.0	62	5	1	0
40302	1	4	3	403.0	3.0	1.0	61	3	0	0
40302	4	4	3	403.0	3.0	1.0	64	20	1	0
40302	3	4	3	403.0	3.0	1.0	63	5	0	0
40303	1	4	3	403.0	3.0	1.0	61	1	0	0
40303	2	4	3	403.0	3.0	1.0	62	4	1	0
40303	4	4	3	403.0	3.0	1.0	64	5	0	0
40304	2	4	3	403.0	3.0	1.0	62	10	1	0
40304	1	4	3	403.0	3.0	1.0	61	3	1	0
40304	4	4	3	403.0	3.0	1.0	64	9	1	1
40305	4	4	3	403.0	3.0	1.0	64	7	1	0
40305	1	4	3	403.0	3.0	1.0	61	5	1	0
40305	2	4	3	403.0	3.0	1.0	62	4	1	0
40306	2	4	3	403.0	3.0	1.0	62	1	1	0
40306	4	4	3	403.0	3.0	1.0	64	6	1	0
40307	3	4	3	403.0	3.0	1.0	63	3	0	0
40307	2	4	3	403.0	3.0	1.0	62	2	1	0
40307	1	4	3	403.0	3.0	1.0	61	7	1	1
40307	4	4	3	403.0	3.0	1.0	64	13	1	0
40308	4	4	3	403.0	3.0	1.0	64	2	1	0
40308	2	4	3	403.0	3.0	1.0	62	2	1	0
40308	1	4	3	403.0	3.0	1.0	61	1	0	0
40309	1	4	3	403.0	3.0	1.0	61	5	1	0
40309	4	4	3	403.0	3.0	1.0	64	1	1	0
40310	2	4	3	403.0	3.0	1.0	62	5	1	0
40310	4	4	3	403.0	3.0	1.0	64	1	0	0
40310	1	4	3	403.0	3.0	1.0	61	4	0	0
40311	1	4	3	403.0	3.0	1.0	61	13	1	0
40311	4	4	3	403.0	3.0	1.0	64	4	1	0
40311	2	4	3	403.0	3.0	1.0	62	4	1	0
40312	2	4	3	403.0	3.0	1.0	62	3	1	0
40312	1	4	3	403.0	3.0	1.0	61	2	1	0
40312	4	4	3	403.0	3.0	1.0	64	4	1	1
40312	3	4	3	403.0	3.0	1.0	63	2		
40313	4	4	3	403.0	3.0	1.0	64	10	1	1
40313	2	4	3	403.0	3.0	1.0	62	5	1	0
40313	1	4	3	403.0	3.0	1.0	61	10	1	0
40314	1	4	3	403.0	3.0	1.0	61	12	1	0
40314	4	4	3	403.0	3.0	1.0	64	23	1	1
40314	3	4	3	403.0	3.0	1.0	63	1	0	0
40316	2	4	3	403.0	3.0	1.0	62	1	1	0
40316	4	4	3	403.0	3.0	1.0	64	2	1	0
40318	4	4	3	403.0	3.0	1.0	64	22	1	0
40318	1	4	3	403.0	3.0	1.0	61	1	1	0
40318	2	4	3	403.0	3.0	1.0	62	2	1	0
40318	3	4	3	403.0	3.0	1.0	63	5	0	0
40319	4	4	3	403.0	3.0	1.0	64	2	0	0
40319	1	4	3	403.0	3.0	1.0	61	3	0	0
40319	3	4	3	403.0	3.0	1.0	63	1	0	0
40319	2	4	3	403.0	3.0	1.0	62	2	1	0
40320	1	4	3	403.0	3.0	1.0	61	3	1	0
40320	3	4	3	403.0	3.0	1.0	63	10	1	0
40320	4	4	3	403.0	3.0	1.0	64	3	1	0
40320	2	4	3	403.0	3.0	1.0	62	6	1	0
40401	1	4	4	404.0	3.0	2.0	61	2	1	0
40401	2	4	4	404.0	3.0	2.0	62	4	1	0
40402	1	4	4	404.0	3.0	2.0	61	5	1	0
40402	2	4	4	404.0	3.0	2.0	62	9	1	0
40403	1	4	4	404.0	3.0	2.0	61	13	1	1
40403	2	4	4	404.0	3.0	2.0	62	10	1	0
40403	4	4	4	404.0	3.0	2.0	64	2	1	0
40403	3	4	4	404.0	3.0	2.0	63	2	1	0
40405	1	4	4	404.0	3.0	2.0	61	3	1	0
40405	2	4	4	404.0	3.0	2.0	62	2	1	0
40405	3	4	4	404.0	3.0	2.0	63	11	1	0
40405	4	4	4	404.0	3.0	2.0	64	7	1	0
40406	1	4	4	404.0	3.0	2.0	61	3	1	0
40406	4	4	4	404.0	3.0	2.0	64	1	1	0
40406	2	4	4	404.0	3.0	2.0	62	3	1	0
40408	4	4	4	404.0	3.0	2.0	64	1	1	0
40409	1	4	4	404.0	3.0	2.0	61	4	1	0
40409	4	4	4	404.0	3.0	2.0	64	4	1	0
40409	3	4	4	404.0	3.0	2.0	63	4	0	0
40410	3	4	4	404.0	3.0	2.0	63	1	1	0
40411	1	4	4	404.0	3.0	2.0	61	10	1	0
40411	2	4	4	404.0	3.0	2.0	62	1	1	0
40411	3	4	4	404.0	3.0	2.0	63	6	1	0
40411	4	4	4	404.0	3.0	2.0	64	7	1	0
40413	2	4	4	404.0	3.0	2.0	62	3	1	0
40413	1	4	4	404.0	3.0	2.0	61	1	1	1
40414	2	4	4	404.0	3.0	2.0	62	1	1	0
40415	2	4	4	404.0	3.0	2.0	62	2	1	0
40415	4	4	4	404.0	3.0	2.0	64	1	1	0
40415	1	4	4	404.0	3.0	2.0	61	1	1	0
40415	3	4	4	404.0	3.0	2.0	63	7	1	0
40417	2	4	4	404.0	3.0	2.0	62	3	1	0
40417	1	4	4	404.0	3.0	2.0	61	12	1	0
40417	4	4	4	404.0	3.0	2.0	64	4	1	0
40417	3	4	4	404.0	3.0	2.0	63	4	1	0
40419	1	4	4	404.0	3.0	2.0	61	4	1	1
40419	3	4	4	404.0	3.0	2.0	63	1	1	0
40419	2	4	4	404.0	3.0	2.0	62	3	1	0
10150	1	1	1	101.0	1.0	3.0	61	7	1	0
10151	1	1	1	101.0	1.0	3.0	61	5	1	1
10151	2	1	1	101.0	1.0	3.0	62	1	1	0
10152	1	1	1	101.0	1.0	3.0	61	3	1	1
10250	1	1	2	102.0	1.0	2.0	61	14	1	0
10250	2	1	2	102.0	1.0	2.0	62	3	1	0
10251	1	1	2	102.0	1.0	2.0	61	5	1	0
10251	2	1	2	102.0	1.0	2.0	62	1	1	0
10260	1	1	2	102.0	1.0	2.0	61	7	1	1
10260	2	1	2	102.0	1.0	2.0	62	3	1	0
10261	1	1	2	102.0	1.0	2.0	61	10	1	0
10261	2	1	2	102.0	1.0	2.0	62	2	1	0
10261	4	1	2	102.0	1.0	2.0	64	1	1	0
10262	1	1	2	102.0	1.0	2.0	61	7	1	0
10262	2	1	2	102.0	1.0	2.0	62	1	1	0
10263	1	1	2	102.0	1.0	2.0	61	12	1	1
10263	2	1	2	102.0	1.0	2.0	62	2	1	0
10264	1	1	2	102.0	1.0	2.0	61	8	1	0
10264	2	1	2	102.0	1.0	2.0	62	1	1	0
10265	1	1	2	102.0	1.0	2.0	61	3	1	0
10265	2	1	2	102.0	1.0	2.0	62	9	1	0
10266	1	1	2	102.0	1.0	2.0	61	11	1	0
10266	2	1	2	102.0	1.0	2.0	62	1	1	0
10267	1	1	2	102.0	1.0	2.0	61	2	1	0
10267	2	1	2	102.0	1.0	2.0	62	1	1	0
10268	1	1	2	102.0	1.0	2.0	61	14	1	0
10268	2	1	2	102.0	1.0	2.0	62	5	1	0
10269	1	1	2	102.0	1.0	2.0	61	8	0	0
10270	1	1	2	102.0	1.0	2.0	61	15	1	0
10270	2	1	2	102.0	1.0	2.0	62	2	1	0
10350	1	1	3	103.0	1.0	2.0	61	4	1	0
10351	1	1	3	103.0	1.0	2.0	61	5	1	0
10351	2	1	3	103.0	1.0	2.0	62	2	1	0
10352	1	1	3	103.0	1.0	2.0	61	4	1	0
10352	2	1	3	103.0	1.0	2.0	62	1	1	0
10360	1	1	3	103.0	1.0	2.0	61	7	1	0
10362	1	1	3	103.0	1.0	2.0	61	3	1	0
10362	2	1	3	103.0	1.0	2.0	62	2	1	0
10363	1	1	3	103.0	1.0	2.0	61	28	1	0
10364	1	1	3	103.0	1.0	2.0	61	7	1	0
10364	2	1	3	103.0	1.0	2.0	62	2	1	0
10365	1	1	3	103.0	1.0	2.0	61	4	1	0
10365	2	1	3	103.0	1.0	2.0	62	3	1	0
10366	1	1	3	103.0	1.0	2.0	61	5	1	0
10366	2	1	3	103.0	1.0	2.0	62	1	1	0
10367	1	1	3	103.0	1.0	2.0	61	3	1	0
10367	2	1	3	103.0	1.0	2.0	62	1	1	0
10368	1	1	3	103.0	1.0	2.0	61	24	1	0
10368	2	1	3	103.0	1.0	2.0	62	2	1	0
10450	1	1	4	104.0	1.0	3.0	61	4	1	0
10450	2	1	4	104.0	1.0	3.0	62	2	1	0
10451	1	1	4	104.0	1.0	3.0	61	2	1	0
10452	1	1	4	104.0	1.0	3.0	61	5	1	0
10452	2	1	4	104.0	1.0	3.0	62	3	1	0
10550	1	1	5	105.0	1.0	3.0	61	2	1	0
10551	1	1	8	108.0	1.0	2.0	61	18	1	0
10551	2	1	8	108.0	1.0	2.0	62	2	1	0
10552	1	1	5	105.0	1.0	3.0	61	4	1	0
10552	2	1	5	105.0	1.0	3.0	62	1	1	0
10650	1	1	6	106.0	1.0	3.0	61	8	1	0
10650	2	1	6	106.0	1.0	3.0	62	2	1	0
10651	1	1	6	106.0	1.0	3.0	61	20	1	0
10651	2	1	6	106.0	1.0	3.0	62	2	1	0
10652	1	1	6	106.0	1.0	3.0	61	9	1	0
10652	2	1	6	106.0	1.0	3.0	62	2	0	0
10750	1	1	7	107.0	1.0	3.0	61	5	1	0
10750	2	1	7	107.0	1.0	3.0	62	2	1	0
10752	1	1	7	107.0	1.0	3.0	61	12	1	0
10850	1	1	8	108.0	1.0	2.0	61	6	1	0
10850	2	1	8	108.0	1.0	2.0	62	2	1	0
10852	1	1	8	108.0	1.0	2.0	61	2	1	0
10860	1	1	8	108.0	1.0	2.0	61	4	1	0
10860	2	1	8	108.0	1.0	2.0	62	2	1	0
10861	1	1	8	108.0	1.0	2.0	61	4	1	0
10861	2	1	8	108.0	1.0	2.0	62	1	1	0
10862	1	1	8	108.0	1.0	2.0	61	9	1	0
10862	2	1	8	108.0	1.0	2.0	62	2	1	0
10863	1	1	8	108.0	1.0	2.0	61	2	1	0
10865	2	1	8	108.0	1.0	2.0	62	2	1	0
10866	1	1	8	108.0	1.0	2.0	61	6	1	0
10866	2	1	8	108.0	1.0	2.0	62	8	1	0
10867	1	1	8	108.0	1.0	2.0	61	1	1	0
10868	1	1	8	108.0	1.0	2.0	61	3	1	0
10868	2	1	8	108.0	1.0	2.0	62	2	1	0
10869	1	1	8	108.0	1.0	2.0	61	3	1	0
10950	1	1	9	109.0	1.0	1.0	61	43	1	0
10950	2	1	9	109.0	1.0	1.0	62	9	1	0
10950	3	1	9	109.0	1.0	1.0	63	6	0	0
10950	4	1	9	109.0	1.0	1.0	64	4	1	0
10953	2	1	9	109.0	1.0	1.0	62	1	1	0
10960	1	1	9	109.0	1.0	1.0	61	5	0	0
10960	2	1	9	109.0	1.0	1.0	62	5	1	0
10961	2	1	9	109.0	1.0	1.0	62	4	1	0
10962	1	1	9	109.0	1.0	1.0	61	1	1	0
10962	2	1	9	109.0	1.0	1.0	62	3	1	0
10962	4	1	9	109.0	1.0	1.0	64	1	1	0
10963	1	1	9	109.0	1.0	1.0	61	12	1	0
10963	2	1	9	109.0	1.0	1.0	62	5	1	0
10963	4	1	9	109.0	1.0	1.0	64	1	1	0
10964	1	1	9	109.0	1.0	1.0	61	6	1	0
10964	2	1	9	109.0	1.0	1.0	62	2	1	0
10965	1	1	9	109.0	1.0	1.0	61	3	1	0
10965	2	1	9	109.0	1.0	1.0	62	1	1	0
10966	1	1	9	109.0	1.0	1.0	61	10	1	1
10966	4	1	9	109.0	1.0	1.0	64	1	1	0
10967	1	1	9	109.0	1.0	1.0	61	3	0	0
10967	2	1	9	109.0	1.0	1.0	62	1	0	0
10968	1	1	9	109.0	1.0	1.0	61	3	1	0
10968	2	1	9	109.0	1.0	1.0	62	3	1	0
10969	1	1	9	109.0	1.0	1.0	61	3	0	0
10969	2	1	9	109.0	1.0	1.0	62	2	1	0
10969	4	1	9	109.0	1.0	1.0	64	1	0	0
11050	1	1	10	110.0	1.0	1.0	61	1	0	0
11050	2	1	10	110.0	1.0	1.0	62	8	0	0
11051	1	1	10	110.0	1.0	1.0	61	1	1	0
11051	2	1	10	110.0	1.0	1.0	62	1	1	0
11051	4	1	10	110.0	1.0	1.0	64	1	1	0
11052	1	1	10	110.0	1.0	1.0	61	5	0	0
11052	2	1	10	110.0	1.0	1.0	62	5	0	0
11053	1	1	10	110.0	1.0	1.0	61	12	1	0
11053	3	1	10	110.0	1.0	1.0	63	11	0	0
11054	1	1	10	110.0	1.0	1.0	61	3	0	0
11054	2	1	10	110.0	1.0	1.0	62	2	1	0
11060	1	1	10	110.0	1.0	1.0	61	15	1	0
11060	2	1	10	110.0	1.0	1.0	62	5	1	0
11060	4	1	10	110.0	1.0	1.0	64	3	1	0
11063	1	1	10	110.0	1.0	1.0	61	2	1	0
11063	2	1	10	110.0	1.0	1.0	62	4	1	0
11064	1	1	10	110.0	1.0	1.0	61	8	1	0
11065	1	1	10	110.0	1.0	1.0	61	10	1	0
11065	2	1	10	110.0	1.0	1.0	62	1	1	0
11065	4	1	10	110.0	1.0	1.0	64	2	1	0
11068	1	1	10	110.0	1.0	1.0	61	3	1	0
11068	2	1	10	110.0	1.0	1.0	62	1	1	0
11069	1	1	10	110.0	1.0	1.0	61	4	1	0
11070	1	1	10	110.0	1.0	1.0	61	4	1	0
11070	2	1	10	110.0	1.0	1.0	62	3	1	0
11071	1	1	10	110.0	1.0	1.0	61	10	1	0
11071	2	1	10	110.0	1.0	1.0	62	2	1	0
11072	1	1	10	110.0	1.0	1.0	61	6	1	0
11072	2	1	10	110.0	1.0	1.0	62	2	1	0
11072	3	1	10	110.0	1.0	1.0	63	1	0	0
11150	1	1	11	111.0	1.0	1.0	61	3	1	0
11151	1	1	11	111.0	1.0	1.0	61	10	1	0
11151	2	1	11	111.0	1.0	1.0	62	1	1	0
11153	1	1	11	111.0	1.0	1.0	61	8	1	0
11154	1	1	11	111.0	1.0	1.0	61	3	1	0
11160	1	1	11	111.0	1.0	1.0	61	1	1	0
11160	2	1	11	111.0	1.0	1.0	62	2	1	0
11161	1	1	11	111.0	1.0	1.0	61	4	1	0
11164	1	1	11	111.0	1.0	1.0	61	11	1	0
11165	1	1	11	111.0	1.0	1.0	61	1	1	0
11166	1	1	11	111.0	1.0	1.0	61	4	1	0
11166	2	1	11	111.0	1.0	1.0	62	2	1	0
11167	1	1	11	111.0	1.0	1.0	61	1	1	0
11168	1	1	11	111.0	1.0	1.0	61	2	1	0
11169	1	1	11	111.0	1.0	1.0	61	1	1	0
11169	2	1	11	111.0	1.0	1.0	62	1	1	0
11169	4	1	11	111.0	1.0	1.0	64	1	1	0
11250	1	1	12	112.0	1.0	2.0	61	17	1	1
11250	2	1	12	112.0	1.0	2.0	62	2	1	0
11250	4	1	12	112.0	1.0	2.0	64	1	1	0
11251	1	1	12	112.0	1.0	2.0	61	3	1	0
11251	2	1	12	112.0	1.0	2.0	62	1	1	0
11252	1	1	12	112.0	1.0	2.0	61	14	1	0
11252	2	1	12	112.0	1.0	2.0	62	1	1	0
11260	1	1	12	112.0	1.0	2.0	61	3	1	1
11262	1	1	12	112.0	1.0	2.0	61	16	1	0
11262	2	1	12	112.0	1.0	2.0	62	4	1	0
11263	1	1	12	112.0	1.0	2.0	61	2	1	0
11264	1	1	12	112.0	1.0	2.0	61	5	1	0
11267	1	1	12	112.0	1.0	2.0	61	6	1	0
11267	2	1	12	112.0	1.0	2.0	62	1	1	0
